Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
0	4	99	270	199	0.0	1.0		3817at7088.fasta
0	0	234	180	117				10308at7088.fasta
1	0	257	213	5				3219at7088.fasta
1	3	68	189	15	0.9264705882352942	0.07352941176470584	1.0	6754at7088.fasta
0	2	184	119	18	0.0	1.0		9265at7088.fasta
5	18	308	249	70	0.22456709956709955	0.7754329004329005	0.00212848846809481	2523at7088.fasta
57	9	143	109	198	4.827505827505828	-3.827505827505828	6.149789713230008e-06	6525at7088.fasta
0	0	252	163	8				3855at7088.fasta
4	3	217	95	193	0.5837173579109063	0.4162826420890937	0.44312376496847156	8691at7088.fasta
0	0	94	120	4				12426at7088.fasta
0	0	745	656	64				211at7088.fasta
0	0	55	163	1				8012at7088.fasta
0	0	14	144	429				8986at7088.fasta
0	0	81	74	8				11677at7088.fasta
7	6	128	214	247	1.9505208333333337	-0.9505208333333337	0.25412119320521454	2563at7088.fasta
0	0	131	180	151				5145at7088.fasta
0	0	35	61	6				12813at7088.fasta
0	0	18	36	1				14240at7088.fasta
1	0	315	281	54				1648at7088.fasta
7	3	137	127	13	2.1630170316301705	-1.1630170316301705	0.34121957671160297	6239at7088.fasta
0	0	35	104	4				12210at7088.fasta
1	7	280	285	88	0.14540816326530612	0.8545918367346939	0.06880713816521528	4180at7088.fasta
2	2	206	194	49	0.941747572815534	0.058252427184465994	1.0	5873at7088.fasta
0	15	93	440	19	0.0	1.0		791at7088.fasta
1	0	402	145	74				2583at7088.fasta
0	3	33	23	6	0.0	1.0		15036at7088.fasta
0	0	133	86	17				11095at7088.fasta
1	0	148	106	9				7307at7088.fasta
1	0	311	200	657				713at7088.fasta
0	2	47	142	19	0.0	1.0		6811at7088.fasta
1	0	458	395	272				2481at7088.fasta
0	0	59	116	8				9976at7088.fasta
0	0	35	114	103				7376at7088.fasta
0	0	139	267	9				3135at7088.fasta
0	0	216	337	32				2334at7088.fasta
0	2	97	61	8	0.0	1.0		13435at7088.fasta
0	0	125	131	41				9123at7088.fasta
0	0	53	158	444				1904at7088.fasta
0	0	32	66	70				13644at7088.fasta
1	1	149	91	9	0.610738255033557	0.38926174496644295	1.0	8770at7088.fasta
0	0	617	343	434				356at7088.fasta
0	0	123	141	11				7200at7088.fasta
0	0	38	47	16				14844at7088.fasta
0	0	151	107	58				8659at7088.fasta
4	8	299	490	184	0.8193979933110368	0.1806020066889632	1.0	1123at7088.fasta
0	0	9	100	29				12094at7088.fasta
4	2	72	80	167	2.2222222222222223	-1.2222222222222223	0.4288689918580526	6987at7088.fasta
0	2	244	225	62	0.0	1.0		13193at7088.fasta
1	2	202	122	210	0.30198019801980197	0.698019801980198	0.5597071493823901	3888at7088.fasta
2	0	66	123	17				8440at7088.fasta
0	0	123	217	27				3866at7088.fasta
0	2	142	304	127	0.0	1.0		1744at7088.fasta
1	3	270	129	48	0.15925925925925924	0.8407407407407408	0.10493344155259421	5424at7088.fasta
0	0	72	157	9				7853at7088.fasta
1	0	85	277	370				1131at7088.fasta
0	4	62	152	38	0.0	1.0		6347at7088.fasta
3	4	219	198	937	0.678082191780822	0.32191780821917804	0.7133729692146229	550at7088.fasta
0	0	92	188	150				5066at7088.fasta
0	2	138	161	57	0.0	1.0		5767at7088.fasta
7	1	120	377	1885	21.991666666666667	-20.991666666666667	0.00035392201565724243	206at7088.fasta
1	5	92	112	29	0.24347826086956523	0.7565217391304347	0.23054056254450084	5925at7088.fasta
0	2	348	162	149	0.0	1.0		9366at7088.fasta
0	5	151	228	323	0.0	1.0		1760at7088.fasta
1	0	114	136	23				7829at7088.fasta
0	4	31	121	153	0.0	1.0		5598at7088.fasta
0	0	184	260	32				3379at7088.fasta
0	6	75	62	177	0.0	1.0		10368at7088.fasta
0	2	146	248	25	0.0	1.0		3155at7088.fasta
1	2	227	435	306	0.9581497797356828	0.04185022026431717	1.0	430at7088.fasta
1	3	107	510	8	1.588785046728972	-0.5887850467289719	0.5352536490176883	1625at7088.fasta
1	6	130	120	55	0.15384615384615385	0.8461538461538461	0.06217307961832726	9534at7088.fasta
0	0	30	36	0				15593at7088.fasta
10	7	334	172	235	0.735671514114628	0.26432848588537206	0.6054569269197275	2141at7088.fasta
0	4	71	159	10	0.0	1.0		6348at7088.fasta
0	0	15	45	29				14137at7088.fasta
1	1	83	98	44	1.180722891566265	-0.1807228915662651	1.0	7431at7088.fasta
1	0	32	52	28				13467at7088.fasta
0	5	87	84	6	0.0	1.0		10565at7088.fasta
4	9	364	382	76	0.4664224664224664	0.5335775335775337	0.26559536045886456	2804at7088.fasta
0	0	90	93	52				12905at7088.fasta
0	0	102	157	17				8402at7088.fasta
3	5	183	159	33	0.521311475409836	0.478688524590164	0.48165334968624024	6023at7088.fasta
1	0	109	112	20				12343at7088.fasta
0	0	470	312	142				2420at7088.fasta
3	1	113	72	75	1.9115044247787611	-0.9115044247787611	1.0	9862at7088.fasta
0	0	61	37	37				13998at7088.fasta
0	0	59	44	335				8248at7088.fasta
0	0	106	188	3				5173at7088.fasta
1	1	97	131	3	1.3505154639175259	-0.35051546391752586	1.0	8636at7088.fasta
0	0	322	325	18				1206at7088.fasta
6	4	456	538	127	1.7697368421052633	-0.7697368421052633	0.5264632228176739	829at7088.fasta
0	2	112	202	6	0.0	1.0		5048at7088.fasta
5	4	41	179	378	5.4573170731707314	-4.4573170731707314	0.01776964475927249	2618at7088.fasta
3	9	264	207	229	0.26136363636363635	0.7386363636363636	0.04043953160142023	5963at7088.fasta
0	0	17	57	0				13904at7088.fasta
0	0	62	56	6				11598at7088.fasta
0	1	28	129	216	0.0	1.0		5326at7088.fasta
8	4	208	236	36	2.269230769230769	-1.2692307692307692	0.24269604306811549	5827at7088.fasta
0	0	68	41	6				14711at7088.fasta
0	3	47	117	144	0.0	1.0		7295at7088.fasta
1	0	174	220	155				2652at7088.fasta
0	0	100	75	175				9062at7088.fasta
0	5	61	132	7	0.0	1.0		8696at7088.fasta
0	0	62	98	28				10392at7088.fasta
1	0	53	77	7				13174at7088.fasta
0	3	239	271	100	0.0	1.0		2301at7088.fasta
0	2	252	240	13	0.0	1.0		3537at7088.fasta
0	1	32	68	14	0.0	1.0		11800at7088.fasta
9	7	174	195	89	1.4408866995073892	-0.44088669950738923	0.6108371245864288	3905at7088.fasta
1	1	25	246	5	9.84	-8.84	0.18172268907563027	4839at7088.fasta
0	1	224	297	77	0.0	1.0		1325at7088.fasta
0	0	72	101	15				10445at7088.fasta
4	8	287	145	258	0.25261324041811845	0.7473867595818815	0.027423087500041816	4896at7088.fasta
0	0	34	64	93				11190at7088.fasta
0	4	175	342	6	0.0	1.0		1984at7088.fasta
1	5	36	89	2	0.49444444444444446	0.5055555555555555	1.0	13107at7088.fasta
0	7	273	542	150	0.0	1.0		851at7088.fasta
3	1	35	120	605	10.285714285714285	-9.285714285714285	0.04269497044525605	1947at7088.fasta
12	6	220	157	80	1.4272727272727275	-0.42727272727272747	0.6260421860281826	9180at7088.fasta
6	12	122	115	743	0.47131147540983603	0.528688524590164	0.1509943902965593	2055at7088.fasta
2	8	306	311	32	0.2540849673202614	0.7459150326797386	0.10710893534679591	1935at7088.fasta
0	0	48	125	8				8650at7088.fasta
0	0	56	186	14				7719at7088.fasta
2	10	113	202	342	0.3575221238938053	0.6424778761061947	0.22637486964260944	2701at7088.fasta
1	9	111	220	234	0.22022022022022023	0.7797797797797797	0.1750692199212105	1846at7088.fasta
0	12	157	89	105	0.0	1.0		7991at7088.fasta
0	0	52	49	1				14231at7088.fasta
5	9	228	383	120	0.9332358674463939	0.06676413255360614	1.0	2054at7088.fasta
0	0	6	71	0				13010at7088.fasta
1	14	107	172	53	0.11481975967957275	0.8851802403204272	0.012278751527300428	9949at7088.fasta
0	0	230	72	20				9364at7088.fasta
0	0	16	33	10				16069at7088.fasta
0	0	426	260	143				4855at7088.fasta
1	8	322	711	43	0.27600931677018636	0.7239906832298136	0.28818666675904747	765at7088.fasta
0	0	171	238	52				2750at7088.fasta
0	0	70	44	89				12193at7088.fasta
2	2	518	634	77	1.223938223938224	-0.22393822393822393	1.0	318at7088.fasta
7	7	129	140	10	1.0852713178294575	-0.08527131782945752	1.0	6074at7088.fasta
13	9	22	51	111	3.348484848484848	-2.348484848484848	0.022090230800175102	12235at7088.fasta
0	0	179	237	30				3086at7088.fasta
1	0	47	100	71				10541at7088.fasta
0	3	47	165	55	0.0	1.0		8151at7088.fasta
7	11	197	133	49	0.42962621135209966	0.5703737886479003	0.09025353142722652	9246at7088.fasta
8	5	67	96	53	2.292537313432836	-1.292537313432836	0.24285944087166128	9205at7088.fasta
0	12	186	492	30	0.0	1.0		1053at7088.fasta
2	1	94	45	17	0.9574468085106382	0.042553191489361764	1.0	12998at7088.fasta
4	5	185	111	22	0.48	0.52	0.30840679705423324	7940at7088.fasta
0	0	447	231	112				3873at7088.fasta
3	1	342	200	238	1.7543859649122808	-0.7543859649122808	1.0	6644at7088.fasta
3	15	579	421	170	0.1454231433506045	0.8545768566493955	0.0005132305237878931	357at7088.fasta
0	0	64	55	57				13326at7088.fasta
0	0	137	156	25				6720at7088.fasta
0	2	140	131	307	0.0	1.0		3911at7088.fasta
0	0	54	48	2				15123at7088.fasta
17	21	675	1228	65	1.4727336860670193	-0.47273368606701927	0.2365118130921638	64at7088.fasta
0	0	86	93	22				11224at7088.fasta
0	1	148	134	46	0.0	1.0		10721at7088.fasta
0	2	183	148	112	0.0	1.0		4554at7088.fasta
0	2	310	220	395	0.0	1.0		1575at7088.fasta
0	0	190	173	6				3827at7088.fasta
4	13	289	149	51	0.15863721054032473	0.8413627894596752	0.001043359494997541	4270at7088.fasta
2	11	64	102	492	0.2897727272727273	0.7102272727272727	0.13628030081816742	2671at7088.fasta
0	0	85	116	14				10079at7088.fasta
1	2	182	382	58	1.0494505494505495	-0.0494505494505495	1.0	1812at7088.fasta
3	16	180	154	986	0.16041666666666668	0.8395833333333333	0.001495157248474192	620at7088.fasta
0	0	147	215	94				2635at7088.fasta
0	2	57	63	86	0.0	1.0		11500at7088.fasta
1	0	25	45	23				14727at7088.fasta
3	1	152	130	35	2.56578947368421	-1.5657894736842102	0.6276917596334937	7188at7088.fasta
3	5	120	174	1	0.8699999999999999	0.13000000000000012	1.0	5565at7088.fasta
0	0	199	318	22				2068at7088.fasta
1	4	39	169	7	1.0833333333333333	-0.08333333333333326	1.0	7520at7088.fasta
0	1	217	270	248	0.0	1.0		2276at7088.fasta
1	0	33	116	4				9710at7088.fasta
0	4	70	177	59	0.0	1.0		4288at7088.fasta
0	2	378	333	169	0.0	1.0		1902at7088.fasta
0	0	208	106	19				7154at7088.fasta
1	4	137	206	55	0.3759124087591241	0.6240875912408759	0.6519303037990649	5302at7088.fasta
2	12	127	152	161	0.1994750656167979	0.8005249343832022	0.026033462195119473	7115at7088.fasta
2	5	93	127	38	0.546236559139785	0.45376344086021503	0.7020346268005091	9926at7088.fasta
2	4	243	306	36	0.6296296296296297	0.37037037037037035	0.6986426248315315	1827at7088.fasta
8	5	666	402	249	0.9657657657657659	0.03423423423423411	1.0	2178at7088.fasta
23	14	220	180	124	1.344155844155844	-0.3441558441558441	0.48988902560552217	5967at7088.fasta
0	0	94	63	62				10268at7088.fasta
0	2	97	111	27	0.0	1.0		8635at7088.fasta
11	44	354	910	299	0.6426553672316384	0.3573446327683616	0.2202410089810791	126at7088.fasta
3	9	612	429	306	0.23366013071895422	0.7663398692810458	0.03434304776162109	504at7088.fasta
0	5	30	89	2	0.0	1.0		12607at7088.fasta
0	0	79	74	323				7970at7088.fasta
0	0	41	112	2				9475at7088.fasta
0	0	102	94	24				9830at7088.fasta
5	3	395	170	459	0.7172995780590717	0.28270042194092826	0.7029636347471493	7170at7088.fasta
0	9	118	238	0	0.0	1.0		3314at7088.fasta
2	3	55	97	2	1.1757575757575758	-0.17575757575757578	1.0	9286at7088.fasta
0	0	31	20	2				16293at7088.fasta
0	3	92	100	32	0.0	1.0		10239at7088.fasta
10	16	511	691	161	0.8451565557729941	0.1548434442270059	0.8415277846755698	271at7088.fasta
1	0	80	346	0				1938at7088.fasta
0	1	120	465	1038	0.0	1.0		145at7088.fasta
0	0	51	215	5				6853at7088.fasta
18	7	215	310	153	3.707641196013289	-2.707641196013289	0.0030609290932948115	2339at7088.fasta
0	1	40	184	14	0.0	1.0		6320at7088.fasta
0	1	68	164	5	0.0	1.0		6909at7088.fasta
0	0	66	49	0				12350at7088.fasta
1	0	86	65	11				11767at7088.fasta
0	1	79	190	88	0.0	1.0		8515at7088.fasta
0	1	114	205	83	0.0	1.0		4163at7088.fasta
1	3	145	142	48	0.32643678160919537	0.6735632183908047	0.37068217220180977	2788at7088.fasta
0	0	21	234	1				3767at7088.fasta
1	13	74	96	1	0.0997920997920998	0.9002079002079002	0.008831073795457806	11404at7088.fasta
1	2	52	86	28	0.826923076923077	0.17307692307692302	1.0	11313at7088.fasta
0	0	116	301	26				3641at7088.fasta
0	3	6	76	2	0.0	1.0		13109at7088.fasta
1	1	261	274	289	1.049808429118774	-0.04980842911877392	1.0	1537at7088.fasta
0	11	92	175	8	0.0	1.0		6263at7088.fasta
10	6	146	574	205	6.552511415525114	-5.552511415525114	0.00034651185893202563	486at7088.fasta
8	20	294	465	103	0.6326530612244898	0.36734693877551017	0.32638137197566675	796at7088.fasta
0	0	41	57	3				13790at7088.fasta
8	8	275	138	13	0.5018181818181818	0.49818181818181817	0.1851709293856818	3390at7088.fasta
1	1	769	324	530	0.4213263979193758	0.5786736020806242	0.5057056756237843	622at7088.fasta
0	0	149	162	13				8607at7088.fasta
1	4	228	219	128	0.24013157894736845	0.7598684210526315	0.21058575863366208	10259at7088.fasta
0	0	44	166	12				7147at7088.fasta
0	1	66	160	5	0.0	1.0		7108at7088.fasta
0	0	100	182	47				3956at7088.fasta
1	10	206	514	12	0.24951456310679612	0.7504854368932039	0.19455230287745853	563at7088.fasta
0	0	47	82	37				11379at7088.fasta
1	6	97	188	1	0.32302405498281783	0.6769759450171822	0.4301419531735603	4348at7088.fasta
4	10	760	970	362	0.5105263157894737	0.4894736842105263	0.2904350934338476	139at7088.fasta
3	1	189	90	122	1.4285714285714286	-0.4285714285714286	1.0	8760at7088.fasta
2	3	111	55	152	0.3303303303303303	0.6696696696696697	0.33792380676084094	13664at7088.fasta
0	1	22	68	0	0.0	1.0		14349at7088.fasta
0	0	106	74	76				7017at7088.fasta
0	1	255	327	76	0.0	1.0		989at7088.fasta
0	10	48	112	2	0.0	1.0		9564at7088.fasta
6	7	86	119	6	1.1860465116279069	-0.18604651162790686	0.779444899914306	10066at7088.fasta
10	19	379	482	18	0.6693514789612554	0.33064852103874465	0.34608294751359786	800at7088.fasta
0	0	45	75	417				7395at7088.fasta
0	1	76	114	5	0.0	1.0		9146at7088.fasta
1	0	33	41	8				14288at7088.fasta
3	12	139	167	28	0.30035971223021585	0.6996402877697842	0.06382350393815847	6032at7088.fasta
4	1	187	128	87	2.7379679144385025	-1.7379679144385025	0.6517153564420683	7288at7088.fasta
4	2	98	97	46	1.9795918367346939	-0.9795918367346939	0.682957175452229	10573at7088.fasta
3	1	265	280	102	3.169811320754717	-2.169811320754717	0.36215416253278737	1955at7088.fasta
1	1	47	163	152	3.4680851063829787	-2.4680851063829787	0.4023964946794241	7142at7088.fasta
0	4	177	118	87	0.0	1.0		4528at7088.fasta
0	3	5	47	74	0.0	1.0		15320at7088.fasta
0	6	108	137	102	0.0	1.0		5392at7088.fasta
5	14	159	283	10	0.6356693620844565	0.36433063791554354	0.4697483111521459	2543at7088.fasta
0	0	105	153	1				5793at7088.fasta
0	0	10	28	16				16066at7088.fasta
0	0	74	75	37				12339at7088.fasta
1	1	129	109	29	0.8449612403100775	0.15503875968992253	1.0	9835at7088.fasta
0	0	103	57	210				10153at7088.fasta
0	1	140	144	45	0.0	1.0		6325at7088.fasta
0	2	52	166	13	0.0	1.0		6769at7088.fasta
0	0	69	271	4				5650at7088.fasta
0	0	103	192	19				7283at7088.fasta
2	0	260	156	102				9999at7088.fasta
0	0	39	161	17				7459at7088.fasta
6	5	200	245	49	1.47	-0.47	0.5548855915143176	3658at7088.fasta
0	3	94	112	49	0.0	1.0		9121at7088.fasta
12	12	277	384	471	1.3862815884476536	-0.3862815884476536	0.5288393517644104	496at7088.fasta
35	12	51	48	43	2.7450980392156863	-1.7450980392156863	0.011397284810101927	12710at7088.fasta
1	1	162	227	41	1.4012345679012346	-0.4012345679012346	1.0	7090at7088.fasta
0	1	62	175	9	0.0	1.0		6690at7088.fasta
0	0	71	104	9				11318at7088.fasta
0	0	134	96	83				7966at7088.fasta
1	21	599	595	272	0.047301057317751805	0.9526989426822482	9.669255414643867e-06	385at7088.fasta
0	0	75	60	11				12504at7088.fasta
1	12	210	240	205	0.09523809523809523	0.9047619047619048	0.004474791224293945	5168at7088.fasta
0	5	88	78	14	0.0	1.0		11965at7088.fasta
0	0	67	61	11				12540at7088.fasta
0	0	30	111	9				10598at7088.fasta
1	0	41	39	11				14335at7088.fasta
0	0	120	227	22				4649at7088.fasta
0	0	55	36	4				15581at7088.fasta
0	0	112	153	60				7379at7088.fasta
20	14	293	250	67	1.218917601170161	-0.218917601170161	0.6003105547261363	3497at7088.fasta
0	1	79	154	32	0.0	1.0		4870at7088.fasta
0	0	127	82	174				7707at7088.fasta
1	3	41	80	7	0.6504065040650406	0.34959349593495936	1.0	13155at7088.fasta
0	0	80	67	65				12275at7088.fasta
0	0	49	130	36				7573at7088.fasta
1	5	81	132	11	0.32592592592592595	0.674074074074074	0.4142220895889328	8340at7088.fasta
0	0	135	153	273				6771at7088.fasta
1	2	101	64	13	0.31683168316831684	0.6831683168316831	0.5620213961062384	12842at7088.fasta
36	32	888	321	321	0.4066722972972973	0.5933277027027026	0.00043798820404266465	979at7088.fasta
0	0	10	44	26				14556at7088.fasta
0	1	7	84	0	0.0	1.0		14106at7088.fasta
0	10	127	178	21	0.0	1.0		6219at7088.fasta
0	1	91	110	134	0.0	1.0		8120at7088.fasta
3	6	137	181	325	0.6605839416058394	0.33941605839416056	0.7374509720082203	2999at7088.fasta
0	11	93	157	23	0.0	1.0		6620at7088.fasta
0	3	73	57	12	0.0	1.0		10906at7088.fasta
0	0	7	80	8				13411at7088.fasta
0	5	246	475	14	0.0	1.0		793at7088.fasta
0	0	94	212	35				3567at7088.fasta
3	2	522	359	286	1.0316091954022988	-0.031609195402298784	1.0	2770at7088.fasta
2	3	196	175	49	0.5952380952380951	0.4047619047619049	0.6708163397622449	5487at7088.fasta
0	0	58	51	1				13265at7088.fasta
2	10	90	342	13	0.7600000000000001	0.23999999999999988	1.0	1273at7088.fasta
0	0	129	225	1				3964at7088.fasta
0	0	329	227	16				2791at7088.fasta
0	0	223	219	91				8006at7088.fasta
0	1	196	240	33	0.0	1.0		2762at7088.fasta
0	0	77	160	10				7904at7088.fasta
2	1	110	156	28	2.836363636363636	-1.836363636363636	0.5724713802026997	6077at7088.fasta
1	0	161	285	60				3131at7088.fasta
0	0	88	75	18				12096at7088.fasta
1	2	94	154	0	0.8191489361702128	0.18085106382978722	1.0	6436at7088.fasta
0	1	85	170	77	0.0	1.0		3938at7088.fasta
0	0	41	99	5				13029at7088.fasta
5	2	328	216	61	1.646341463414634	-0.646341463414634	0.7089828312556246	2285at7088.fasta
0	0	142	182	8				7176at7088.fasta
1	3	93	115	14	0.4121863799283154	0.5878136200716846	0.6311531961687037	10740at7088.fasta
0	1	176	126	14	0.0	1.0		7332at7088.fasta
3	1	210	109	133	1.5571428571428572	-0.5571428571428572	1.0	3479at7088.fasta
0	0	3	77	19				10179at7088.fasta
0	0	137	181	20				6971at7088.fasta
0	1	97	177	110	0.0	1.0		9304at7088.fasta
0	5	195	246	47	0.0	1.0		4077at7088.fasta
4	0	206	659	67				911at7088.fasta
0	1	693	597	237	0.0	1.0		853at7088.fasta
0	1	144	282	52	0.0	1.0		2271at7088.fasta
5	3	62	66	35	1.7741935483870968	-0.7741935483870968	0.48966252544788785	11010at7088.fasta
0	0	133	590	18				354at7088.fasta
1	0	39	28	8				15312at7088.fasta
7	5	215	167	41	1.0874418604651162	-0.08744186046511615	1.0	6903at7088.fasta
6	3	112	224	162	4.0	-3.0	0.06766886969356929	2719at7088.fasta
0	0	84	93	19				10189at7088.fasta
1	0	215	256	54				2980at7088.fasta
0	1	49	92	101	0.0	1.0		8973at7088.fasta
1	1	260	437	7	1.6807692307692308	-0.6807692307692308	1.0	946at7088.fasta
0	0	49	85	2				11799at7088.fasta
1	1	70	107	3	1.5285714285714287	-0.5285714285714287	1.0	10444at7088.fasta
2	0	108	178	50				7089at7088.fasta
0	0	243	286	241				1511at7088.fasta
0	0	202	178	51				3324at7088.fasta
1	0	338	123	33				5711at7088.fasta
0	5	13	67	4	0.0	1.0		14971at7088.fasta
2	5	279	292	274	0.41863799283154124	0.5813620071684588	0.45153833067132065	3667at7088.fasta
0	0	10	231	7				5371at7088.fasta
0	0	132	189	32				5082at7088.fasta
6	9	274	155	243	0.3771289537712895	0.6228710462287105	0.0987391103266104	4953at7088.fasta
0	6	53	118	45	0.0	1.0		5075at7088.fasta
0	0	90	140	13				7911at7088.fasta
0	0	164	95	53				7361at7088.fasta
0	0	71	48	32				14343at7088.fasta
0	0	24	27	34				15195at7088.fasta
0	0	198	107	46				4602at7088.fasta
0	2	25	56	5	0.0	1.0		14894at7088.fasta
0	8	99	338	10	0.0	1.0		2714at7088.fasta
0	0	30	136	13				12820at7088.fasta
0	0	221	147	2				4418at7088.fasta
8	7	923	541	130	0.6698653459216839	0.3301346540783161	0.43393784563236615	328at7088.fasta
12	11	119	285	62	2.6126814362108477	-1.6126814362108477	0.033871356804471314	2643at7088.fasta
0	3	113	120	340	0.0	1.0		6937at7088.fasta
0	1	56	71	2	0.0	1.0		11828at7088.fasta
0	14	233	574	25	0.0	1.0		1050at7088.fasta
1	2	209	206	52	0.49282296650717705	0.507177033492823	0.6223021582733813	4362at7088.fasta
1	6	113	310	30	0.45722713864306785	0.5427728613569321	0.6809439177908388	2385at7088.fasta
4	31	1123	1018	422	0.1169677993852871	0.8830322006147129	1.020158049092432e-06	56at7088.fasta
2	0	192	176	50				4114at7088.fasta
0	0	88	157	10				9817at7088.fasta
1	1	283	431	30	1.5229681978798588	-0.5229681978798588	1.0	980at7088.fasta
0	2	165	129	65	0.0	1.0		4502at7088.fasta
0	0	75	64	2				11221at7088.fasta
0	2	174	242	64	0.0	1.0		2797at7088.fasta
0	0	83	223	23				4379at7088.fasta
0	7	167	277	31	0.0	1.0		3128at7088.fasta
0	1	9	68	0	0.0	1.0		14512at7088.fasta
0	1	276	214	124	0.0	1.0		2223at7088.fasta
3	12	285	460	318	0.4035087719298246	0.5964912280701754	0.18502592027282957	954at7088.fasta
5	21	227	557	28	0.5842248793790643	0.4157751206209357	0.37884254239617554	509at7088.fasta
0	0	90	166	2				5761at7088.fasta
0	0	179	98	36				10530at7088.fasta
1	4	575	368	952	0.16	0.84	0.08078071721290495	488at7088.fasta
0	0	63	44	23				12894at7088.fasta
0	3	144	89	56	0.0	1.0		6652at7088.fasta
0	4	65	154	23	0.0	1.0		7497at7088.fasta
0	0	45	129	17				12696at7088.fasta
0	8	218	190	90	0.0	1.0		3524at7088.fasta
0	0	95	90	35				11621at7088.fasta
0	1	74	167	73	0.0	1.0		4497at7088.fasta
13	4	107	240	11	7.289719626168224	-6.289719626168224	0.00021604166140996745	2926at7088.fasta
0	1	101	163	109	0.0	1.0		5627at7088.fasta
1	0	91	176	38				4663at7088.fasta
1	0	80	55	11				13554at7088.fasta
8	11	125	76	60	0.44218181818181823	0.5578181818181818	0.13883749518892569	10553at7088.fasta
0	1	84	113	7	0.0	1.0		9952at7088.fasta
1	3	135	370	18	0.9135802469135802	0.0864197530864198	1.0	1929at7088.fasta
2	4	451	649	78	0.7195121951219512	0.2804878048780488	1.0	429at7088.fasta
1	6	19	50	156	0.43859649122807015	0.5614035087719298	0.6680227980247274	13027at7088.fasta
0	0	70	69	248				6242at7088.fasta
0	1	5	44	3	0.0	1.0		14265at7088.fasta
0	2	45	39	35	0.0	1.0		16663at7088.fasta
6	7	125	316	669	2.166857142857143	-1.1668571428571428	0.2115924992085582	1180at7088.fasta
0	0	88	114	1				8371at7088.fasta
0	2	27	54	1	0.0	1.0		14655at7088.fasta
0	1	66	74	11	0.0	1.0		10973at7088.fasta
3	6	222	248	10	0.5585585585585585	0.4414414414414415	0.510983417039078	4269at7088.fasta
0	0	48	42	2				15234at7088.fasta
0	2	66	123	1	0.0	1.0		9694at7088.fasta
0	0	157	72	28				11132at7088.fasta
0	0	79	88	8				12054at7088.fasta
0	0	143	114	25				10256at7088.fasta
0	6	107	190	7	0.0	1.0		4864at7088.fasta
0	0	45	43	2				14290at7088.fasta
0	0	63	83	8				13042at7088.fasta
0	0	91	160	379				4974at7088.fasta
0	0	176	302	144				2150at7088.fasta
0	1	104	212	15	0.0	1.0		4749at7088.fasta
0	0	46	43	13				14177at7088.fasta
5	3	145	367	78	4.218390804597702	-3.2183908045977017	0.04811920777063272	1943at7088.fasta
1	0	19	35	7				14916at7088.fasta
0	0	27	30	26				15500at7088.fasta
3	4	156	139	15	0.6682692307692308	0.33173076923076916	0.7113578871824289	6680at7088.fasta
0	1	99	66	5	0.0	1.0		11490at7088.fasta
9	15	206	208	105	0.6058252427184465	0.3941747572815535	0.2958009009339699	4401at7088.fasta
1	0	207	282	10				2624at7088.fasta
2	0	126	226	7				3997at7088.fasta
1	5	366	698	125	0.3814207650273225	0.6185792349726775	0.6702817877905656	393at7088.fasta
0	4	102	193	372	0.0	1.0		1889at7088.fasta
0	3	181	139	14	0.0	1.0		5050at7088.fasta
0	0	58	55	34				15125at7088.fasta
0	0	140	176	57				6579at7088.fasta
19	12	127	236	48	2.942257217847769	-1.9422572178477688	0.005871416428128593	3435at7088.fasta
5	3	117	69	18	0.982905982905983	0.017094017094017033	1.0	10289at7088.fasta
7	10	264	488	37	1.2939393939393937	-0.2939393939393937	0.6142663427891024	526at7088.fasta
8	9	355	343	101	0.8588419405320813	0.1411580594679187	0.8098360095955033	1501at7088.fasta
3	6	186	215	27	0.5779569892473119	0.42204301075268813	0.5151235323284045	3860at7088.fasta
2	2	120	248	183	2.0666666666666664	-1.0666666666666664	0.6001787074037419	10087at7088.fasta
1	11	224	274	160	0.1112012987012987	0.8887987012987013	0.015185446123788684	3516at7088.fasta
0	7	145	306	54	0.0	1.0		2545at7088.fasta
15	15	236	449	116	1.902542372881356	-0.902542372881356	0.11611842311593042	1004at7088.fasta
2	7	102	124	91	0.3473389355742297	0.6526610644257703	0.3051890947885223	8798at7088.fasta
0	0	12	26	3				16513at7088.fasta
0	0	118	161	70				8931at7088.fasta
5	8	217	440	166	1.2672811059907834	-0.26728110599078336	0.7676175467169157	1011at7088.fasta
3	4	201	148	343	0.5522388059701493	0.4477611940298507	0.4659869955664577	2953at7088.fasta
5	2	456	149	160	0.8168859649122807	0.18311403508771928	0.6839263467733088	6129at7088.fasta
6	6	24	97	122	4.041666666666666	-3.041666666666666	0.02752353071668109	7994at7088.fasta
0	0	205	188	107				5107at7088.fasta
0	0	4	31	0				15805at7088.fasta
0	0	48	275	1				2936at7088.fasta
0	0	44	114	15				11518at7088.fasta
0	2	243	266	10	0.0	1.0		1678at7088.fasta
2	5	664	291	399	0.17530120481927713	0.8246987951807229	0.03162727673894573	1589at7088.fasta
0	0	112	145	194				5035at7088.fasta
0	0	188	85	33				7721at7088.fasta
0	0	45	84	55				11701at7088.fasta
0	0	221	221	70				2546at7088.fasta
0	5	260	436	154	0.0	1.0		1107at7088.fasta
1	15	207	453	120	0.14589371980676327	0.8541062801932368	0.02942965947643411	1070at7088.fasta
0	0	88	150	2				7220at7088.fasta
