Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
1	8	230	305	88	0.1657608695652174	0.8342391304347826	0.08582497605726522	4180at7088.fasta
2	2	195	199	45	1.0205128205128204	-0.02051282051282044	1.0	5873at7088.fasta
0	15	62	556	45	0.0	1.0		791at7088.fasta
2	0	389	172	459				2583at7088.fasta
0	3	33	24	6	0.0	1.0		15036at7088.fasta
0	0	66	113	38				11095at7088.fasta
1	0	128	112	10				7307at7088.fasta
15	2	438	270	467	4.623287671232877	-3.6232876712328768	0.03911030609751297	713at7088.fasta
0	2	49	149	39	0.0	1.0		6811at7088.fasta
0	0	423	436	107				2481at7088.fasta
0	0	74	111	4				9976at7088.fasta
0	0	21	113	103				7376at7088.fasta
0	0	124	255	6				3135at7088.fasta
0	0	138	382	28				2334at7088.fasta
0	2	101	69	9	0.0	1.0		13435at7088.fasta
0	0	57	151	72				9123at7088.fasta
0	0	54	162	434				1904at7088.fasta
0	0	46	64	49				13644at7088.fasta
1	1	113	119	7	1.0530973451327434	-0.053097345132743445	1.0	8770at7088.fasta
0	0	426	513	392				356at7088.fasta
0	0	103	138	5				7200at7088.fasta
0	0	34	38	1				14844at7088.fasta
0	0	151	121	12				8659at7088.fasta
5	13	227	568	70	0.9623856319891562	0.037614368010843835	1.0	1123at7088.fasta
0	0	12	94	23				12094at7088.fasta
4	2	67	93	142	2.7761194029850746	-1.7761194029850746	0.40346558622745826	6987at7088.fasta
0	2	162	237	27	0.0	1.0		13193at7088.fasta
1	5	234	211	133	0.18034188034188037	0.8196581196581196	0.1087866232041462	3888at7088.fasta
2	0	62	131	7				8440at7088.fasta
0	0	111	203	50				3866at7088.fasta
0	2	91	360	92	0.0	1.0		1744at7088.fasta
2	3	260	145	38	0.37179487179487175	0.6282051282051282	0.35644713650698084	5424at7088.fasta
0	0	47	167	0				7853at7088.fasta
1	0	78	275	364				1131at7088.fasta
0	4	43	189	2	0.0	1.0		6347at7088.fasta
4	7	400	620	46	0.8857142857142857	0.11428571428571432	1.0	550at7088.fasta
0	0	82	175	136				5066at7088.fasta
0	2	86	210	24	0.0	1.0		5767at7088.fasta
7	1	99	437	1899	30.8989898989899	-29.8989898989899	6.075991654771898e-05	206at7088.fasta
1	5	57	144	22	0.5052631578947369	0.49473684210526314	1.0	5925at7088.fasta
0	2	314	163	144	0.0	1.0		9366at7088.fasta
0	7	151	295	233	0.0	1.0		1760at7088.fasta
1	0	98	184	22				7829at7088.fasta
0	4	37	108	225	0.0	1.0		5598at7088.fasta
0	0	203	261	64				3379at7088.fasta
0	6	75	86	132	0.0	1.0		10368at7088.fasta
0	2	102	259	20	0.0	1.0		3155at7088.fasta
0	1	204	437	306	0.0	1.0		430at7088.fasta
1	3	145	477	116	1.0965517241379308	-0.09655172413793078	1.0	1625at7088.fasta
1	7	97	154	10	0.22680412371134018	0.7731958762886598	0.2652978601959556	9534at7088.fasta
0	0	34	34	0				15593at7088.fasta
11	7	419	239	640	0.8963518581657006	0.10364814183429938	0.8085415476996913	2141at7088.fasta
0	4	68	164	22	0.0	1.0		6348at7088.fasta
0	0	13	45	20				14137at7088.fasta
0	2	80	130	20	0.0	1.0		7431at7088.fasta
1	0	23	57	29				13467at7088.fasta
0	5	67	105	28	0.0	1.0		10565at7088.fasta
4	9	382	344	41	0.4002326934264107	0.5997673065735893	0.16169248293867577	2804at7088.fasta
0	0	82	105	42				12905at7088.fasta
0	0	92	157	11				8402at7088.fasta
3	4	159	153	101	0.7216981132075471	0.27830188679245293	0.7197579485048013	6023at7088.fasta
1	0	82	112	36				12343at7088.fasta
0	0	442	374	196				2420at7088.fasta
2	1	116	104	10	1.793103448275862	-0.7931034482758621	1.0	9862at7088.fasta
0	0	67	63	32				13998at7088.fasta
13	4	42	73	382	5.648809523809524	-4.648809523809524	0.002903252545570251	8248at7088.fasta
0	0	67	183	6				5173at7088.fasta
1	1	87	147	1	1.6896551724137931	-0.6896551724137931	1.0	8636at7088.fasta
0	0	303	295	17				1206at7088.fasta
6	5	376	561	124	1.7904255319148934	-0.7904255319148934	0.3655501502135621	829at7088.fasta
0	2	102	213	3	0.0	1.0		5048at7088.fasta
5	5	28	191	361	6.821428571428572	-5.821428571428572	0.006868106797200001	2618at7088.fasta
3	8	274	303	110	0.41468978102189785	0.5853102189781021	0.2308421666915414	5963at7088.fasta
0	0	6	44	0				13904at7088.fasta
0	0	41	74	93				11598at7088.fasta
0	1	31	120	221	0.0	1.0		5326at7088.fasta
6	6	187	239	48	1.2780748663101604	-0.27807486631016043	0.7715617108922104	5827at7088.fasta
0	0	72	52	10				14711at7088.fasta
2	3	75	156	31	1.3866666666666665	-0.3866666666666665	0.6623244911542361	7295at7088.fasta
1	0	156	251	114				2652at7088.fasta
0	0	91	113	165				9062at7088.fasta
0	5	41	125	4	0.0	1.0		8696at7088.fasta
0	0	55	104	7				10392at7088.fasta
1	0	48	94	10				13174at7088.fasta
0	2	176	357	68	0.0	1.0		2301at7088.fasta
0	2	209	236	60	0.0	1.0		3537at7088.fasta
0	1	11	91	108	0.0	1.0		11800at7088.fasta
9	7	144	203	82	1.8125	-0.8125	0.30257998078422976	3905at7088.fasta
1	1	10	233	34	23.3	-22.3	0.08795583807293408	4839at7088.fasta
0	1	219	293	44	0.0	1.0		1325at7088.fasta
0	0	48	115	4				10445at7088.fasta
8	11	342	225	137	0.4784688995215311	0.5215311004784688	0.15230477366636086	4896at7088.fasta
0	0	64	90	24				11190at7088.fasta
0	4	175	335	1	0.0	1.0		1984at7088.fasta
1	5	33	94	1	0.5696969696969697	0.4303030303030303	1.0	13107at7088.fasta
10	9	298	580	63	2.162565249813572	-1.162565249813572	0.13999799155064432	851at7088.fasta
4	1	137	272	235	7.9416058394160585	-6.9416058394160585	0.04791126969679471	1947at7088.fasta
8	6	201	173	71	1.1475953565505805	-0.14759535655058054	1.0	9180at7088.fasta
6	12	115	93	687	0.4043478260869565	0.5956521739130435	0.08727636906814823	2055at7088.fasta
2	8	287	336	13	0.29268292682926833	0.7073170731707317	0.11988546999809281	1935at7088.fasta
0	0	44	141	1				8650at7088.fasta
0	0	34	174	2				7719at7088.fasta
5	16	199	349	32	0.5480527638190955	0.4519472361809045	0.3536987190741415	2701at7088.fasta
1	9	63	254	231	0.4479717813051146	0.5520282186948854	0.6934004173751956	1846at7088.fasta
1	12	162	123	60	0.0632716049382716	0.9367283950617284	0.0007561290395704985	7991at7088.fasta
0	0	51	49	1				14231at7088.fasta
6	9	233	377	135	1.0786838340486409	-0.07868383404864088	1.0	2054at7088.fasta
0	0	6	73	0				13010at7088.fasta
1	11	85	182	64	0.1946524064171123	0.8053475935828878	0.11277567554860574	9949at7088.fasta
0	0	173	86	16				9364at7088.fasta
0	0	22	40	2				16069at7088.fasta
0	0	462	265	118				4855at7088.fasta
9	9	572	625	426	1.0926573426573427	-0.09265734265734271	1.0	765at7088.fasta
0	0	180	273	19				2750at7088.fasta
0	0	100	65	40				12193at7088.fasta
2	2	417	714	58	1.712230215827338	-0.7122302158273379	0.6288871114889583	318at7088.fasta
7	7	119	135	6	1.134453781512605	-0.134453781512605	1.0	6074at7088.fasta
13	9	19	60	122	4.56140350877193	-3.56140350877193	0.0035780148704081392	12235at7088.fasta
0	0	161	230	26				3086at7088.fasta
1	0	33	95	36				10541at7088.fasta
0	3	28	150	54	0.0	1.0		8151at7088.fasta
8	13	171	170	49	0.6117858749437697	0.3882141250562303	0.36956870749519233	9246at7088.fasta
8	5	48	118	56	3.933333333333333	-2.933333333333333	0.025643919376221326	9205at7088.fasta
0	12	128	475	52	0.0	1.0		1053at7088.fasta
2	1	76	64	32	1.6842105263157894	-0.6842105263157894	1.0	12998at7088.fasta
4	6	155	127	30	0.5462365591397849	0.45376344086021514	0.5205037307665751	7940at7088.fasta
0	0	377	258	202				3873at7088.fasta
2	1	282	221	322	1.5673758865248228	-0.5673758865248228	1.0	6644at7088.fasta
4	16	397	620	36	0.3904282115869017	0.6095717884130982	0.1049362042526168	357at7088.fasta
0	0	108	44	12				13326at7088.fasta
0	0	105	185	14				6720at7088.fasta
0	2	86	160	346	0.0	1.0		3911at7088.fasta
0	0	39	30	34				15123at7088.fasta
18	20	623	1206	162	1.742215088282504	-0.742215088282504	0.11876110386957221	64at7088.fasta
0	0	61	97	10				11224at7088.fasta
0	1	161	141	38	0.0	1.0		10721at7088.fasta
0	2	173	219	20	0.0	1.0		4554at7088.fasta
5	6	379	366	144	0.8047493403693933	0.19525065963060673	0.7695488273242694	1575at7088.fasta
0	0	164	181	8				3827at7088.fasta
4	14	187	209	16	0.31932773109243695	0.680672268907563	0.051260892700891736	4270at7088.fasta
9	18	152	269	82	0.8848684210526315	0.11513157894736847	0.8387995372320024	2671at7088.fasta
0	0	74	113	5				10079at7088.fasta
1	2	105	442	150	2.104761904761905	-1.1047619047619048	0.4745960019000583	1812at7088.fasta
3	15	595	450	67	0.1512605042016807	0.8487394957983193	0.0010688367338483088	620at7088.fasta
0	1	150	252	81	0.0	1.0		2635at7088.fasta
0	2	85	106	8	0.0	1.0		11500at7088.fasta
1	0	34	48	11				14727at7088.fasta
3	1	101	129	14	3.831683168316832	-2.831683168316832	0.32551374759455265	7188at7088.fasta
3	5	59	214	7	2.1762711864406783	-1.1762711864406783	0.3804425544623971	5565at7088.fasta
0	0	140	374	17				2068at7088.fasta
1	4	25	174	3	1.7400000000000002	-0.7400000000000002	0.4979007119324749	7520at7088.fasta
0	1	243	307	201	0.0	1.0		2276at7088.fasta
1	0	39	119	8				9710at7088.fasta
0	4	61	177	40	0.0	1.0		4288at7088.fasta
0	2	344	373	39	0.0	1.0		1902at7088.fasta
0	0	175	131	11				7154at7088.fasta
1	3	104	219	28	0.7019230769230769	0.29807692307692313	1.0	5302at7088.fasta
3	16	100	201	11	0.376875	0.6231249999999999	0.13472264014246968	7115at7088.fasta
2	5	146	116	18	0.3178082191780822	0.6821917808219178	0.24906392200752642	9926at7088.fasta
3	5	223	302	19	0.8125560538116592	0.18744394618834082	1.0	1827at7088.fasta
8	5	597	412	141	1.1041876046901173	-0.10418760469011734	1.0	2178at7088.fasta
23	14	207	151	18	1.1984126984126984	-0.19841269841269837	0.7268269884887892	5967at7088.fasta
0	0	81	84	8				10268at7088.fasta
0	2	101	108	30	0.0	1.0		8635at7088.fasta
8	44	245	966	232	0.7168831168831169	0.2831168831168831	0.4807795470549041	126at7088.fasta
2	9	459	550	134	0.26627935124667146	0.7337206487533285	0.12414502737888793	504at7088.fasta
0	5	25	89	1	0.0	1.0		12607at7088.fasta
1	2	87	116	240	0.6666666666666666	0.33333333333333337	1.0	7970at7088.fasta
0	0	31	102	0				9475at7088.fasta
0	0	108	99	0				9830at7088.fasta
8	3	541	225	227	1.1090573012939	-0.10905730129390001	1.0	7170at7088.fasta
0	9	116	230	4	0.0	1.0		3314at7088.fasta
2	3	50	83	75	1.1066666666666665	-0.10666666666666647	1.0	9286at7088.fasta
0	0	25	26	4				16293at7088.fasta
0	3	76	121	90	0.0	1.0		10239at7088.fasta
8	16	297	783	122	1.3181818181818183	-0.31818181818181834	0.4970997086433149	271at7088.fasta
1	0	46	330	0				1938at7088.fasta
0	1	56	445	1031	0.0	1.0		145at7088.fasta
0	0	19	218	3				6853at7088.fasta
19	7	264	323	59	3.320887445887446	-2.320887445887446	0.007766390010775356	2339at7088.fasta
0	1	41	147	60	0.0	1.0		6320at7088.fasta
0	1	71	152	1	0.0	1.0		6909at7088.fasta
0	0	36	72	27				12350at7088.fasta
1	0	71	73	8				11767at7088.fasta
0	1	65	214	17	0.0	1.0		8515at7088.fasta
0	1	73	222	79	0.0	1.0		4163at7088.fasta
1	3	141	139	352	0.3286052009456265	0.6713947990543735	0.622335676470958	2788at7088.fasta
0	0	31	217	4				3767at7088.fasta
1	13	58	93	0	0.12334217506631301	0.8766578249336869	0.0196540302537763	11404at7088.fasta
0	0	38	100	28				11313at7088.fasta
0	0	88	298	19				3641at7088.fasta
0	3	7	91	0	0.0	1.0		13109at7088.fasta
1	1	229	280	294	1.222707423580786	-0.222707423580786	1.0	1537at7088.fasta
0	12	73	167	14	0.0	1.0		6263at7088.fasta
9	6	144	570	252	5.9375	-4.9375	0.000997542571766179	486at7088.fasta
8	20	229	522	55	0.9117903930131005	0.0882096069868995	1.0	796at7088.fasta
0	0	36	51	3				13790at7088.fasta
8	7	252	166	16	0.7528344671201813	0.24716553287981868	0.6012432139523177	3390at7088.fasta
1	1	731	340	462	0.46511627906976744	0.5348837209302326	0.5348061648885117	622at7088.fasta
0	0	114	178	13				8607at7088.fasta
2	4	246	212	155	0.4308943089430894	0.5691056910569106	0.423759542594622	10259at7088.fasta
0	0	39	162	2				7147at7088.fasta
0	1	53	184	9	0.0	1.0		7108at7088.fasta
0	0	107	183	50				3956at7088.fasta
1	10	157	548	3	0.3490445859872612	0.6509554140127388	0.47115111658269593	563at7088.fasta
0	0	49	95	20				11379at7088.fasta
1	6	61	220	0	0.6010928961748634	0.3989071038251366	1.0	4348at7088.fasta
8	11	666	1142	237	1.2470652470652472	-0.24706524706524724	0.639109381124119	139at7088.fasta
3	1	175	108	134	1.8514285714285714	-0.8514285714285714	1.0	8760at7088.fasta
2	3	94	77	152	0.5460992907801419	0.45390070921985815	0.6602454704442828	13664at7088.fasta
0	1	23	63	5	0.0	1.0		14349at7088.fasta
0	0	124	76	264				7017at7088.fasta
0	1	126	422	19	0.0	1.0		989at7088.fasta
0	10	35	111	1	0.0	1.0		9564at7088.fasta
6	7	85	132	3	1.3310924369747898	-0.33109243697478985	0.7715266851960362	10066at7088.fasta
10	19	311	518	37	0.8766288712134032	0.12337112878659684	0.846367946104857	800at7088.fasta
0	0	42	101	359				7395at7088.fasta
0	1	88	102	9	0.0	1.0		9146at7088.fasta
1	0	20	47	19				14288at7088.fasta
3	13	130	182	9	0.3230769230769231	0.676923076923077	0.11447727484828008	6032at7088.fasta
4	1	163	139	71	3.411042944785276	-2.411042944785276	0.3806528118822201	7288at7088.fasta
4	2	82	101	89	2.4634146341463414	-1.4634146341463414	0.4136735157966992	10573at7088.fasta
2	1	212	340	79	3.207547169811321	-2.207547169811321	0.5622355958690101	1955at7088.fasta
0	2	36	166	143	0.0	1.0		7142at7088.fasta
0	6	118	193	12	0.0	1.0		4528at7088.fasta
0	3	3	54	74	0.0	1.0		15320at7088.fasta
0	9	102	169	128	0.0	1.0		5392at7088.fasta
5	14	162	262	11	0.5776014109347443	0.42239858906525574	0.3426530579795197	2543at7088.fasta
0	0	84	172	1				5793at7088.fasta
0	0	6	31	0				16066at7088.fasta
0	0	73	83	14				12339at7088.fasta
1	1	107	124	12	1.158878504672897	-0.1588785046728971	1.0	9835at7088.fasta
0	0	148	94	54				10153at7088.fasta
0	1	115	166	34	0.0	1.0		6325at7088.fasta
0	2	27	201	3	0.0	1.0		6769at7088.fasta
0	0	59	231	38				5650at7088.fasta
0	0	107	190	34				7283at7088.fasta
2	0	252	183	93				9999at7088.fasta
0	0	33	153	36				7459at7088.fasta
6	5	145	219	43	1.812413793103448	-0.8124137931034481	0.36132644045802326	3658at7088.fasta
0	3	105	133	10	0.0	1.0		9121at7088.fasta
13	14	239	480	392	1.8649133293484759	-0.8649133293484759	0.14504096235738723	496at7088.fasta
34	12	53	51	44	2.7264150943396226	-1.7264150943396226	0.011673768556173986	12710at7088.fasta
1	1	140	258	136	1.842857142857143	-0.842857142857143	1.0	7090at7088.fasta
0	1	46	184	8	0.0	1.0		6690at7088.fasta
0	0	64	117	29				11318at7088.fasta
0	0	132	78	153				7966at7088.fasta
1	25	703	623	131	0.035448079658605976	0.964551920341394	1.4963873599310973e-07	385at7088.fasta
0	0	57	58	0				12504at7088.fasta
2	16	199	251	142	0.15766331658291458	0.8423366834170855	0.00605946822638471	5168at7088.fasta
0	6	51	96	4	0.0	1.0		11965at7088.fasta
0	0	38	67	3				12540at7088.fasta
0	0	19	113	8				10598at7088.fasta
1	0	32	52	9				14335at7088.fasta
0	0	121	219	16				4649at7088.fasta
0	0	41	28	19				15581at7088.fasta
0	0	133	144	61				7379at7088.fasta
20	14	232	243	85	1.496305418719212	-0.49630541871921197	0.2899715127834134	3497at7088.fasta
0	0	73	176	31				4870at7088.fasta
0	0	68	159	144				7707at7088.fasta
0	3	36	71	16	0.0	1.0		13155at7088.fasta
0	0	74	89	16				12275at7088.fasta
0	0	50	141	0				7573at7088.fasta
0	5	53	131	43	0.0	1.0		8340at7088.fasta
0	0	234	246	98				6771at7088.fasta
1	2	48	86	22	0.8958333333333334	0.10416666666666663	1.0	12842at7088.fasta
36	31	778	426	303	0.6358736213616387	0.3641263786383613	0.0883006033108606	979at7088.fasta
0	0	9	60	2				14556at7088.fasta
0	10	88	197	108	0.0	1.0		6219at7088.fasta
0	1	116	170	10	0.0	1.0		8120at7088.fasta
4	7	135	313	85	1.3248677248677247	-0.32486772486772475	0.7414773646851627	2999at7088.fasta
0	11	77	152	14	0.0	1.0		6620at7088.fasta
0	2	59	61	25	0.0	1.0		10906at7088.fasta
0	0	6	56	0				13411at7088.fasta
0	5	252	462	34	0.0	1.0		793at7088.fasta
0	0	91	209	20				3567at7088.fasta
3	2	510	435	182	1.2794117647058825	-0.27941176470588247	1.0	2770at7088.fasta
2	3	215	161	103	0.49922480620155035	0.5007751937984497	0.6554894982712369	5487at7088.fasta
0	0	48	50	3				13265at7088.fasta
2	10	66	349	14	1.0575757575757576	-0.05757575757575761	1.0	1273at7088.fasta
0	0	77	244	0				3964at7088.fasta
0	0	320	245	12				2791at7088.fasta
0	0	247	198	34				8006at7088.fasta
0	1	141	247	58	0.0	1.0		2762at7088.fasta
0	0	76	155	9				7904at7088.fasta
2	1	98	166	1	3.387755102040816	-2.387755102040816	0.5581172562527794	6077at7088.fasta
1	0	164	304	5				3131at7088.fasta
0	0	77	74	8				12096at7088.fasta
1	2	43	164	0	1.9069767441860463	-0.9069767441860463	0.5079525737420475	6436at7088.fasta
0	1	97	214	56	0.0	1.0		3938at7088.fasta
0	0	34	112	3				13029at7088.fasta
5	1	277	232	66	4.187725631768953	-3.187725631768953	0.22877493444895325	2285at7088.fasta
0	0	128	174	10				7176at7088.fasta
2	3	84	101	9	0.8015873015873016	0.19841269841269837	1.0	10740at7088.fasta
0	1	145	142	11	0.0	1.0		7332at7088.fasta
3	1	244	155	12	1.9057377049180328	-0.9057377049180328	1.0	3479at7088.fasta
0	0	7	97	3				10179at7088.fasta
0	0	120	193	7				6971at7088.fasta
0	1	89	194	109	0.0	1.0		9304at7088.fasta
0	5	119	252	19	0.0	1.0		4077at7088.fasta
4	0	139	615	139				911at7088.fasta
0	2	548	695	214	0.0	1.0		853at7088.fasta
0	1	149	319	59	0.0	1.0		2271at7088.fasta
5	3	51	74	34	2.4183006535947715	-1.4183006535947715	0.28041692835787957	11010at7088.fasta
0	0	96	546	28				354at7088.fasta
1	0	35	25	8				15312at7088.fasta
7	5	205	190	18	1.297560975609756	-0.2975609756097559	0.7734638887053893	6903at7088.fasta
6	3	85	254	114	5.976470588235294	-4.976470588235294	0.01158328112106809	2719at7088.fasta
0	0	71	92	9				10189at7088.fasta
1	0	262	231	32				2980at7088.fasta
0	1	42	93	110	0.0	1.0		8973at7088.fasta
1	1	146	452	73	3.095890410958904	-2.095890410958904	0.4302838063439065	946at7088.fasta
0	0	51	77	3				11799at7088.fasta
1	1	51	101	3	1.9803921568627452	-0.9803921568627452	1.0	10444at7088.fasta
2	0	64	194	41				7089at7088.fasta
0	0	265	390	84				1511at7088.fasta
0	0	140	216	22				3324at7088.fasta
1	0	306	130	31				5711at7088.fasta
0	5	6	75	6	0.0	1.0		14971at7088.fasta
2	5	214	317	140	0.5925233644859813	0.4074766355140187	0.7074363518675669	3667at7088.fasta
0	0	15	192	16				5371at7088.fasta
0	0	103	205	9				5082at7088.fasta
6	8	268	141	164	0.39458955223880593	0.6054104477611941	0.09279723239207065	4953at7088.fasta
0	6	20	127	2	0.0	1.0		5075at7088.fasta
0	0	45	166	17				7911at7088.fasta
0	0	146	111	72				7361at7088.fasta
0	0	63	68	25				14343at7088.fasta
0	0	28	36	1				15195at7088.fasta
0	0	176	148	18				4602at7088.fasta
0	2	15	63	5	0.0	1.0		14894at7088.fasta
0	8	90	353	5	0.0	1.0		2714at7088.fasta
0	0	23	141	7				12820at7088.fasta
0	0	140	195	1				4418at7088.fasta
8	7	853	623	54	0.8347010550996483	0.16529894490035169	0.795635449640356	328at7088.fasta
12	11	116	297	300	2.7931034482758617	-1.7931034482758617	0.01846463443914037	2643at7088.fasta
0	3	88	151	305	0.0	1.0		6937at7088.fasta
0	1	37	87	3	0.0	1.0		11828at7088.fasta
0	13	162	535	84	0.0	1.0		1050at7088.fasta
1	1	205	200	65	0.9756097560975611	0.024390243902438935	1.0	4362at7088.fasta
1	6	88	280	46	0.5303030303030303	0.4696969696969697	1.0	2385at7088.fasta
5	32	762	1368	63	0.28051181102362205	0.719488188976378	0.004814557714920403	56at7088.fasta
2	0	170	226	25				4114at7088.fasta
0	0	55	168	10				9817at7088.fasta
1	1	250	468	46	1.872	-0.8720000000000001	1.0	980at7088.fasta
0	2	142	172	20	0.0	1.0		4502at7088.fasta
0	0	67	69	21				11221at7088.fasta
3	3	126	277	14	2.198412698412698	-1.1984126984126982	0.38491700867457285	2797at7088.fasta
0	0	62	223	16				4379at7088.fasta
0	7	79	284	2	0.0	1.0		3128at7088.fasta
0	1	2	59	0	0.0	1.0		14512at7088.fasta
0	1	267	231	151	0.0	1.0		2223at7088.fasta
5	12	375	560	86	0.6222222222222223	0.37777777777777766	0.45908160835199824	954at7088.fasta
5	21	226	558	30	0.5878634639696586	0.4121365360303414	0.37888284644033277	509at7088.fasta
0	0	97	141	1				5761at7088.fasta
0	0	146	123	42				10530at7088.fasta
2	4	543	432	738	0.39779005524861877	0.6022099447513812	0.4152399693696621	488at7088.fasta
0	0	33	59	21				12894at7088.fasta
1	3	114	150	42	0.43859649122807015	0.5614035087719298	0.6373268579420351	6652at7088.fasta
0	4	40	171	21	0.0	1.0		7497at7088.fasta
0	0	26	115	11				12696at7088.fasta
0	8	115	242	35	0.0	1.0		3524at7088.fasta
0	0	95	92	17				11621at7088.fasta
0	1	77	192	23	0.0	1.0		4497at7088.fasta
13	4	105	258	28	7.985714285714286	-6.985714285714286	0.00010696778866294999	2926at7088.fasta
0	1	84	178	45	0.0	1.0		5627at7088.fasta
1	0	82	192	11				4663at7088.fasta
1	0	66	67	7				13554at7088.fasta
7	11	107	92	61	0.5471537807986405	0.4528462192013595	0.3244787169660045	10553at7088.fasta
0	1	45	117	6	0.0	1.0		9952at7088.fasta
1	3	92	386	18	1.3985507246376812	-0.39855072463768115	0.577028864449277	1929at7088.fasta
2	4	349	737	157	1.0558739255014327	-0.055873925501432664	1.0	429at7088.fasta
1	6	10	68	146	1.1333333333333333	-0.1333333333333333	1.0	13027at7088.fasta
0	0	75	87	214				6242at7088.fasta
0	1	1	48	3	0.0	1.0		14265at7088.fasta
0	2	60	39	12	0.0	1.0		16663at7088.fasta
9	9	127	303	642	2.385826771653543	-1.385826771653543	0.07177367654557536	1180at7088.fasta
0	0	62	132	0				8371at7088.fasta
0	2	30	53	0	0.0	1.0		14655at7088.fasta
0	1	53	75	18	0.0	1.0		10973at7088.fasta
3	6	182	219	4	0.6016483516483517	0.39835164835164827	0.5218746800643743	4269at7088.fasta
0	0	38	34	23				15234at7088.fasta
0	2	52	147	7	0.0	1.0		9694at7088.fasta
0	0	110	76	133				11132at7088.fasta
0	0	75	81	6				12054at7088.fasta
0	0	107	125	6				10256at7088.fasta
0	6	91	187	14	0.0	1.0		4864at7088.fasta
0	0	45	43	7				14290at7088.fasta
0	0	63	77	6				13042at7088.fasta
0	0	60	179	358				4974at7088.fasta
0	0	140	343	55				2150at7088.fasta
0	1	93	182	41	0.0	1.0		4749at7088.fasta
0	0	47	52	0				14177at7088.fasta
5	3	107	380	58	5.919003115264798	-4.919003115264798	0.016999507470715478	1943at7088.fasta
1	0	17	33	38				14916at7088.fasta
0	0	16	38	25				15500at7088.fasta
4	4	129	181	54	1.4031007751937985	-0.4031007751937985	0.7238134585899582	6680at7088.fasta
0	1	83	70	0	0.0	1.0		11490at7088.fasta
11	18	237	241	25	0.6214252226910456	0.3785747773089544	0.2542874122949901	4401at7088.fasta
1	0	166	251	89				2624at7088.fasta
2	0	104	221	9				3997at7088.fasta
1	5	381	702	63	0.36850393700787404	0.631496062992126	0.671231406443408	393at7088.fasta
2	12	219	309	63	0.23515981735159816	0.7648401826484018	0.05240381748659239	1889at7088.fasta
1	3	164	178	2	0.36178861788617883	0.6382113821138211	0.624437374799295	5050at7088.fasta
0	0	56	74	12				15125at7088.fasta
0	0	158	132	127				6579at7088.fasta
19	12	111	236	51	3.366366366366366	-2.366366366366366	0.0014893975029989276	3435at7088.fasta
5	3	81	85	6	1.748971193415638	-0.748971193415638	0.49370615250621863	10289at7088.fasta
7	10	245	490	42	1.4	-0.3999999999999999	0.6039509476965137	526at7088.fasta
9	10	328	354	59	0.9713414634146341	0.02865853658536588	1.0	1501at7088.fasta
5	6	149	206	30	1.1521252796420582	-0.15212527964205824	1.0	3860at7088.fasta
1	2	112	260	153	1.1607142857142856	-0.1607142857142856	1.0	10087at7088.fasta
1	12	194	306	118	0.13144329896907217	0.8685567010309279	0.021448964206842384	3516at7088.fasta
0	7	144	310	54	0.0	1.0		2545at7088.fasta
15	14	208	473	54	2.43646978021978	-1.4364697802197801	0.02320759671085071	1004at7088.fasta
2	8	136	129	20	0.23713235294117646	0.7628676470588236	0.06019655550610413	8798at7088.fasta
0	0	8	19	23				16513at7088.fasta
0	0	95	146	29				8931at7088.fasta
6	8	223	460	110	1.547085201793722	-0.547085201793722	0.40474182702637623	1011at7088.fasta
4	6	216	256	256	0.7901234567901234	0.2098765432098766	0.7607693909622182	2953at7088.fasta
6	6	467	179	123	0.38329764453961457	0.6167023554603854	0.10658846078512371	6129at7088.fasta
6	6	31	95	137	3.064516129032258	-2.064516129032258	0.08432881991330692	7994at7088.fasta
0	0	194	231	19				5107at7088.fasta
0	0	2	31	0				15805at7088.fasta
0	0	30	301	0				2936at7088.fasta
0	0	39	107	10				11518at7088.fasta
0	2	168	299	7	0.0	1.0		1678at7088.fasta
2	5	651	392	170	0.24086021505376343	0.7591397849462366	0.11143913260732186	1589at7088.fasta
0	0	124	184	124				5035at7088.fasta
0	0	154	95	38				7721at7088.fasta
0	0	53	97	3				11701at7088.fasta
0	0	206	296	24				2546at7088.fasta
0	7	191	481	101	0.0	1.0		1107at7088.fasta
3	15	155	537	63	0.6929032258064517	0.3070967741935483	0.775916099602716	1070at7088.fasta
0	0	69	157	5				7220at7088.fasta
0	0	90	202	30				5002at7088.fasta
0	0	48	60	36				14895at7088.fasta
8	9	129	234	60	1.6124031007751936	-0.6124031007751936	0.43855260179031874	3722at7088.fasta
0	0	70	90	60				7681at7088.fasta
0	0	6	52	0				14664at7088.fasta
2	20	543	966	268	0.17790055248618786	0.8220994475138121	0.0067605846935008635	200at7088.fasta
3	1	317	280	90	2.6498422712933754	-1.6498422712933754	0.6269195136467351	2754at7088.fasta
0	7	115	143	4	0.0	1.0		8264at7088.fasta
0	0	55	56	53				11950at7088.fasta
0	0	86	104	26				10549at7088.fasta
0	0	10	84	7				10963at7088.fasta
1	3	111	175	125	0.5255255255255256	0.47447447447447444	1.0	5362at7088.fasta
0	1	114	218	103	0.0	1.0		2527at7088.fasta
3	1	159	188	15	3.547169811320755	-2.547169811320755	0.33875004750214704	5373at7088.fasta
0	0	51	116	31				11482at7088.fasta
0	4	56	56	3	0.0	1.0		13753at7088.fasta
2	2	56	93	7	1.6607142857142856	-0.6607142857142856	0.6342206639830326	11405at7088.fasta
