Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
0	0	24	55	2				14844at7088.fasta
0	0	102	124	7				8659at7088.fasta
5	11	138	541	107	1.781949934123847	-0.781949934123847	0.3433073555203065	1123at7088.fasta
0	0	1	98	23				12094at7088.fasta
4	2	44	97	144	4.409090909090909	-3.409090909090909	0.08906949929656788	6987at7088.fasta
0	2	123	252	6	0.0	1.0		13193at7088.fasta
1	5	140	247	7	0.35285714285714287	0.6471428571428571	0.4264457125278218	3888at7088.fasta
2	0	47	122	5				8440at7088.fasta
0	0	60	230	12				3866at7088.fasta
0	2	76	239	99	0.0	1.0		1744at7088.fasta
2	3	151	171	32	0.7549668874172185	0.2450331125827815	1.0	5424at7088.fasta
0	0	35	171	1				7853at7088.fasta
1	0	49	241	355				1131at7088.fasta
0	4	25	178	2	0.0	1.0		6347at7088.fasta
5	7	314	642	37	1.4604185623293904	-0.4604185623293904	0.5439114357730513	550at7088.fasta
0	0	46	150	133				5066at7088.fasta
0	2	72	219	11	0.0	1.0		5767at7088.fasta
7	1	71	404	1894	39.83098591549296	-38.83098591549296	1.5777464659020074e-05	206at7088.fasta
1	5	42	147	21	0.7000000000000001	0.29999999999999993	1.0	5925at7088.fasta
0	2	304	164	130	0.0	1.0		9366at7088.fasta
0	7	98	301	213	0.0	1.0		1760at7088.fasta
1	0	54	150	15				7829at7088.fasta
0	4	28	86	184	0.0	1.0		5598at7088.fasta
0	0	130	263	25				3379at7088.fasta
0	6	42	87	162	0.0	1.0		10368at7088.fasta
0	2	93	238	13	0.0	1.0		3155at7088.fasta
29	14	127	482	254	7.861642294713161	-6.861642294713161	4.011166024239894e-10	430at7088.fasta
1	3	39	536	5	4.581196581196581	-3.581196581196581	0.249578242218372	1625at7088.fasta
1	7	71	178	10	0.358148893360161	0.641851106639839	0.4486750065239078	9534at7088.fasta
0	0	25	37	1				15593at7088.fasta
12	8	355	219	138	0.9253521126760563	0.07464788732394367	1.0	2141at7088.fasta
0	4	24	167	7	0.0	1.0		6348at7088.fasta
0	0	22	38	13				14137at7088.fasta
1	2	49	129	32	1.316326530612245	-0.3163265306122449	1.0	7431at7088.fasta
1	0	29	52	27				13467at7088.fasta
0	5	50	92	9	0.0	1.0		10565at7088.fasta
5	9	241	353	20	0.8137390502535732	0.18626094974642682	0.7895421879101213	2804at7088.fasta
0	0	82	98	11				12905at7088.fasta
0	0	62	124	5				8402at7088.fasta
3	5	113	189	15	1.0035398230088495	-0.003539823008849474	1.0	6023at7088.fasta
0	0	61	129	9				12343at7088.fasta
0	0	297	353	135				2420at7088.fasta
3	1	107	100	12	2.803738317757009	-1.8037383177570092	0.6227923984222312	9862at7088.fasta
0	0	39	54	55				13998at7088.fasta
23	6	46	67	261	5.583333333333334	-4.583333333333334	0.0002927665277120025	8248at7088.fasta
0	0	42	178	2				5173at7088.fasta
1	1	67	129	1	1.925373134328358	-0.925373134328358	1.0	8636at7088.fasta
0	0	178	300	9				1206at7088.fasta
6	4	286	527	77	2.7639860139860137	-1.7639860139860137	0.1793252491439177	829at7088.fasta
0	2	64	199	23	0.0	1.0		5048at7088.fasta
5	5	30	170	344	5.666666666666666	-4.666666666666666	0.013162325461942364	2618at7088.fasta
3	8	178	282	95	0.5941011235955056	0.4058988764044944	0.5427724181941951	5963at7088.fasta
0	0	4	26	0				13904at7088.fasta
0	0	22	81	43				11598at7088.fasta
0	1	14	99	220	0.0	1.0		5326at7088.fasta
8	6	154	246	23	2.1298701298701297	-1.1298701298701297	0.17364435747832763	5827at7088.fasta
0	0	36	59	0				14711at7088.fasta
2	2	57	108	91	1.894736842105263	-0.894736842105263	0.6117294990725146	7295at7088.fasta
1	0	121	247	10				2652at7088.fasta
0	0	93	61	86				9062at7088.fasta
0	5	30	104	15	0.0	1.0		8696at7088.fasta
0	0	48	99	8				10392at7088.fasta
1	0	34	77	6				13174at7088.fasta
0	3	125	275	19	0.0	1.0		2301at7088.fasta
0	2	137	229	80	0.0	1.0		3537at7088.fasta
0	1	5	64	2	0.0	1.0		11800at7088.fasta
9	7	98	223	55	2.925655976676385	-1.925655976676385	0.05011439422254435	3905at7088.fasta
1	1	12	209	9	17.416666666666668	-16.416666666666668	0.11344079505514484	4839at7088.fasta
0	1	136	321	37	0.0	1.0		1325at7088.fasta
0	0	44	95	4				10445at7088.fasta
8	11	172	212	199	0.8964059196617336	0.10359408033826645	1.0	4896at7088.fasta
0	0	34	95	16				11190at7088.fasta
0	4	140	291	12	0.0	1.0		1984at7088.fasta
1	5	18	79	1	0.8777777777777779	0.12222222222222212	1.0	13107at7088.fasta
10	9	192	622	59	3.5995370370370368	-2.5995370370370368	0.011265468759647703	851at7088.fasta
4	1	109	295	246	10.825688073394495	-9.825688073394495	0.021987562663794372	1947at7088.fasta
11	6	142	200	24	2.5821596244131455	-1.5821596244131455	0.0779525783757535	9180at7088.fasta
6	13	62	123	686	0.9156327543424319	0.08436724565756815	1.0	2055at7088.fasta
1	8	180	351	26	0.24375000000000002	0.75625	0.2841079450887295	1935at7088.fasta
0	0	22	118	2				8650at7088.fasta
0	0	26	183	2				7719at7088.fasta
4	16	108	334	43	0.7731481481481481	0.22685185185185186	0.7937203907557899	2701at7088.fasta
1	9	43	191	318	0.4935400516795866	0.5064599483204134	0.6951718737431165	1846at7088.fasta
0	11	66	119	113	0.0	1.0		7991at7088.fasta
0	0	43	39	0				14231at7088.fasta
6	9	138	385	98	1.859903381642512	-0.8599033816425119	0.24504474952495775	2054at7088.fasta
0	0	5	61	0				13010at7088.fasta
1	14	70	164	38	0.1673469387755102	0.8326530612244898	0.07386375504003556	9949at7088.fasta
0	0	124	110	4				9364at7088.fasta
0	0	15	26	12				16069at7088.fasta
0	0	299	336	42				4855at7088.fasta
9	9	247	678	46	2.744939271255061	-1.744939271255061	0.0560586509032865	765at7088.fasta
0	0	90	276	17				2750at7088.fasta
0	0	66	54	67				12193at7088.fasta
2	2	302	613	20	2.0298013245033113	-1.0298013245033113	0.6027951575780467	318at7088.fasta
7	7	79	155	1	1.9620253164556962	-0.9620253164556962	0.25164325814402316	6074at7088.fasta
13	9	20	60	65	4.333333333333334	-3.333333333333334	0.00419137588293258	12235at7088.fasta
0	0	93	242	14				3086at7088.fasta
1	0	50	92	0				10541at7088.fasta
0	2	17	136	101	0.0	1.0		8151at7088.fasta
9	12	131	168	35	0.9618320610687023	0.03816793893129766	1.0	9246at7088.fasta
8	5	48	94	40	3.1333333333333337	-2.1333333333333337	0.06814099548904035	9205at7088.fasta
0	13	90	425	12	0.0	1.0		1053at7088.fasta
2	1	55	71	10	2.581818181818182	-1.581818181818182	0.5831464017579197	12998at7088.fasta
4	6	141	140	25	0.6619385342789598	0.33806146572104023	0.7495884995954467	7940at7088.fasta
0	0	288	293	75				3873at7088.fasta
3	1	228	199	47	2.6184210526315788	-1.6184210526315788	0.6271558344465928	6644at7088.fasta
4	15	303	572	60	0.5034103410341034	0.4965896589658966	0.32835000626181443	357at7088.fasta
0	0	95	39	22				13326at7088.fasta
0	0	77	169	4				6720at7088.fasta
0	2	61	166	302	0.0	1.0		3911at7088.fasta
0	0	28	50	2				15123at7088.fasta
18	21	406	1221	80	2.577762139338494	-1.577762139338494	0.004660480299252423	64at7088.fasta
0	0	47	102	9				11224at7088.fasta
0	1	58	178	7	0.0	1.0		10721at7088.fasta
0	2	97	217	32	0.0	1.0		4554at7088.fasta
5	7	260	406	84	1.1153846153846154	-0.11538461538461542	1.0	1575at7088.fasta
0	0	102	178	1				3827at7088.fasta
4	14	206	165	22	0.22884882108183077	0.7711511789181692	0.006897538320402498	4270at7088.fasta
9	17	111	246	64	1.1732909379968204	-0.17329093799682038	0.6688982865637617	2671at7088.fasta
0	0	67	99	2				10079at7088.fasta
1	2	70	405	77	2.8928571428571432	-1.8928571428571432	0.3833734251575422	1812at7088.fasta
3	15	388	484	128	0.24948453608247423	0.7505154639175258	0.027977772944623575	620at7088.fasta
0	1	101	239	9	0.0	1.0		2635at7088.fasta
0	2	68	92	25	0.0	1.0		11500at7088.fasta
1	0	25	28	21				14727at7088.fasta
3	1	75	139	10	5.5600000000000005	-4.5600000000000005	0.1319362715296561	7188at7088.fasta
3	5	53	193	0	2.1849056603773587	-1.1849056603773587	0.3796468292963442	5565at7088.fasta
0	0	119	328	11				2068at7088.fasta
1	4	25	152	3	1.5199999999999998	-0.5199999999999998	0.5416296313764714	7520at7088.fasta
0	1	85	357	183	0.0	1.0		2276at7088.fasta
1	0	24	117	3				9710at7088.fasta
0	4	31	182	49	0.0	1.0		4288at7088.fasta
0	2	213	380	13	0.0	1.0		1902at7088.fasta
0	0	159	118	6				7154at7088.fasta
1	4	69	240	38	0.8695652173913044	0.13043478260869557	1.0	5302at7088.fasta
3	16	63	203	7	0.6041666666666666	0.39583333333333337	0.5784763697829489	7115at7088.fasta
2	5	70	120	40	0.6857142857142857	0.3142857142857143	1.0	9926at7088.fasta
3	5	170	322	17	1.1364705882352941	-0.13647058823529412	1.0	1827at7088.fasta
9	6	514	352	143	1.027237354085603	-0.027237354085603016	1.0	2178at7088.fasta
23	14	154	182	19	1.9415584415584415	-0.9415584415584415	0.08176741137631272	5967at7088.fasta
0	0	55	110	17				10268at7088.fasta
0	2	58	129	25	0.0	1.0		8635at7088.fasta
11	45	223	910	253	0.9975087194818136	0.0024912805181863673	1.0	126at7088.fasta
2	9	376	525	25	0.3102836879432624	0.6897163120567376	0.13522191753038199	504at7088.fasta
0	5	18	84	1	0.0	1.0		12607at7088.fasta
1	2	58	113	245	0.9741379310344828	0.025862068965517238	1.0	7970at7088.fasta
0	0	33	101	0				9475at7088.fasta
0	0	65	107	16				9830at7088.fasta
9	3	475	245	62	1.5473684210526317	-0.5473684210526317	0.7597883489607771	7170at7088.fasta
0	9	62	258	0	0.0	1.0		3314at7088.fasta
2	3	32	86	59	1.7916666666666665	-0.7916666666666665	0.6157969712547883	9286at7088.fasta
0	0	17	18	13				16293at7088.fasta
0	3	36	120	104	0.0	1.0		10239at7088.fasta
10	16	208	832	41	2.5	-1.5	0.04431476178523458	271at7088.fasta
1	0	45	354	0				1938at7088.fasta
0	1	68	396	1058	0.0	1.0		145at7088.fasta
0	0	17	199	0				6853at7088.fasta
19	7	199	341	59	4.651112706389088	-3.651112706389088	0.00031449518017573124	2339at7088.fasta
0	1	22	116	47	0.0	1.0		6320at7088.fasta
0	1	52	133	3	0.0	1.0		6909at7088.fasta
0	0	31	69	2				12350at7088.fasta
1	0	59	53	2				11767at7088.fasta
0	1	37	205	33	0.0	1.0		8515at7088.fasta
0	1	50	236	83	0.0	1.0		4163at7088.fasta
1	3	153	104	48	0.22657952069716772	0.7734204793028323	0.3083554098790666	2788at7088.fasta
0	0	8	208	0				3767at7088.fasta
1	13	40	104	0	0.2	0.8	0.11695537015168506	11404at7088.fasta
1	2	14	91	31	3.25	-2.25	0.364378220576422	11313at7088.fasta
0	0	48	236	17				3641at7088.fasta
1	1	159	275	143	1.729559748427673	-0.729559748427673	1.0	1537at7088.fasta
0	12	45	186	6	0.0	1.0		6263at7088.fasta
11	6	146	605	279	7.597031963470319	-6.597031963470319	7.54515696396109e-05	486at7088.fasta
8	20	136	427	47	1.2558823529411764	-0.25588235294117645	0.6518925894280858	796at7088.fasta
0	0	29	56	1				13790at7088.fasta
8	8	165	182	1	1.103030303030303	-0.10303030303030303	1.0	3390at7088.fasta
1	1	520	393	507	0.7557692307692307	0.24423076923076925	1.0	622at7088.fasta
0	0	93	158	4				8607at7088.fasta
2	4	190	215	55	0.5657894736842105	0.4342105263157895	0.6892944990599409	10259at7088.fasta
0	0	22	133	51				7147at7088.fasta
0	1	31	146	36	0.0	1.0		7108at7088.fasta
0	0	73	188	41				3956at7088.fasta
1	10	94	486	5	0.5170212765957447	0.4829787234042553	1.0	563at7088.fasta
0	0	40	85	3				11379at7088.fasta
1	6	27	221	0	1.3641975308641976	-0.3641975308641976	0.561563292486459	4348at7088.fasta
8	12	381	1194	43	2.089238845144357	-1.089238845144357	0.11609770619687673	139at7088.fasta
3	1	113	135	108	3.584070796460177	-2.584070796460177	0.336856498275401	8760at7088.fasta
2	3	65	74	150	0.7589743589743589	0.24102564102564106	1.0	13664at7088.fasta
0	1	12	65	4	0.0	1.0		14349at7088.fasta
0	0	100	97	37				7017at7088.fasta
0	1	60	415	18	0.0	1.0		989at7088.fasta
0	10	28	96	5	0.0	1.0		9564at7088.fasta
6	7	67	133	2	1.7014925373134326	-0.7014925373134326	0.3756331561970899	10066at7088.fasta
11	19	142	543	19	2.213862120088955	-1.213862120088955	0.06489246856512254	800at7088.fasta
0	0	34	91	378				7395at7088.fasta
0	1	41	139	2	0.0	1.0		9146at7088.fasta
1	0	9	50	9				14288at7088.fasta
3	13	104	183	9	0.4060650887573965	0.5939349112426036	0.18708656951270142	6032at7088.fasta
4	1	126	138	48	4.380952380952381	-3.3809523809523814	0.20051442246369233	7288at7088.fasta
4	2	67	104	98	3.104477611940298	-2.104477611940298	0.22030106810171102	10573at7088.fasta
2	1	131	351	63	5.358778625954199	-4.358778625954199	0.18379854121673936	1955at7088.fasta
0	2	19	138	187	0.0	1.0		7142at7088.fasta
0	7	107	193	17	0.0	1.0		4528at7088.fasta
0	3	23	59	20	0.0	1.0		15320at7088.fasta
1	9	64	197	11	0.3420138888888889	0.6579861111111112	0.459772422473957	5392at7088.fasta
5	14	89	326	5	1.3081861958266454	-0.3081861958266454	0.5760131119911821	2543at7088.fasta
0	0	73	167	0				5793at7088.fasta
0	0	3	23	2				16066at7088.fasta
0	0	55	78	15				12339at7088.fasta
1	1	87	111	16	1.2758620689655173	-0.27586206896551735	1.0	9835at7088.fasta
0	0	70	142	12				10153at7088.fasta
0	1	72	154	28	0.0	1.0		6325at7088.fasta
0	2	30	139	20	0.0	1.0		6769at7088.fasta
0	0	39	242	0				5650at7088.fasta
0	0	47	179	13				7283at7088.fasta
2	0	172	135	205				9999at7088.fasta
0	0	18	152	7				7459at7088.fasta
6	5	121	229	41	2.271074380165289	-1.271074380165289	0.20460376837405872	3658at7088.fasta
0	3	71	137	8	0.0	1.0		9121at7088.fasta
13	14	153	461	405	2.797852474323063	-1.7978524743230628	0.011931963501434738	496at7088.fasta
29	13	46	40	49	1.9397993311036792	-0.9397993311036792	0.12615407788712799	12710at7088.fasta
0	1	72	221	238	0.0	1.0		7090at7088.fasta
0	1	37	184	9	0.0	1.0		6690at7088.fasta
0	0	41	120	0				11318at7088.fasta
0	0	78	126	43				7966at7088.fasta
1	25	468	704	98	0.06017094017094017	0.9398290598290598	5.235739602923911e-05	385at7088.fasta
0	0	52	64	0				12504at7088.fasta
2	17	152	259	128	0.2004643962848297	0.7995356037151703	0.024883364667097355	5168at7088.fasta
0	6	34	101	4	0.0	1.0		11965at7088.fasta
0	0	27	73	2				12540at7088.fasta
0	0	14	105	7				10598at7088.fasta
1	0	22	50	8				14335at7088.fasta
0	0	89	238	14				4649at7088.fasta
0	0	18	37	16				15581at7088.fasta
0	0	82	147	29				7379at7088.fasta
20	15	176	286	27	2.1666666666666665	-1.1666666666666665	0.03132390631811506	3497at7088.fasta
0	1	60	158	49	0.0	1.0		4870at7088.fasta
0	0	64	168	148				7707at7088.fasta
1	3	36	77	13	0.7129629629629629	0.2870370370370371	1.0	13155at7088.fasta
0	0	46	111	8				12275at7088.fasta
0	0	33	137	3				7573at7088.fasta
1	5	38	133	4	0.7000000000000001	0.29999999999999993	1.0	8340at7088.fasta
0	0	192	213	52				6771at7088.fasta
1	2	43	74	5	0.8604651162790699	0.13953488372093015	1.0	12842at7088.fasta
34	30	658	408	150	0.7027355623100303	0.2972644376899697	0.18714290850830254	979at7088.fasta
0	0	7	57	0				14556at7088.fasta
0	10	38	191	26	0.0	1.0		6219at7088.fasta
0	1	50	156	60	0.0	1.0		8120at7088.fasta
5	7	125	291	39	1.662857142857143	-0.662857142857143	0.5244126468923562	2999at7088.fasta
0	12	61	146	7	0.0	1.0		6620at7088.fasta
0	3	32	79	8	0.0	1.0		10906at7088.fasta
0	0	1	54	1				13411at7088.fasta
0	3	150	393	260	0.0	1.0		793at7088.fasta
0	0	49	204	54				3567at7088.fasta
3	2	309	429	165	2.08252427184466	-1.08252427184466	0.6546726977897668	2770at7088.fasta
2	3	152	168	43	0.7368421052631579	0.26315789473684215	1.0	5487at7088.fasta
0	0	34	55	1				13265at7088.fasta
2	10	45	325	9	1.4444444444444444	-0.4444444444444444	0.6486399399260008	1273at7088.fasta
0	0	60	240	1				3964at7088.fasta
0	0	226	259	3				2791at7088.fasta
0	0	129	176	92				8006at7088.fasta
0	1	107	242	21	0.0	1.0		2762at7088.fasta
0	0	45	103	0				7904at7088.fasta
2	1	63	164	2	5.2063492063492065	-4.2063492063492065	0.1932988918089794	6077at7088.fasta
1	0	116	282	14				3131at7088.fasta
0	0	43	85	2				12096at7088.fasta
1	2	35	167	0	2.3857142857142857	-1.3857142857142857	0.4414881511898283	6436at7088.fasta
0	1	40	176	12	0.0	1.0		3938at7088.fasta
0	0	29	92	3				13029at7088.fasta
5	2	167	268	11	4.0119760479041915	-3.0119760479041915	0.11520348860668442	2285at7088.fasta
0	0	70	172	7				7176at7088.fasta
2	3	66	107	3	1.0808080808080809	-0.08080808080808088	1.0	10740at7088.fasta
0	1	105	147	9	0.0	1.0		7332at7088.fasta
3	1	158	164	69	3.1139240506329116	-2.1139240506329116	0.3666114442045608	3479at7088.fasta
0	0	3	78	1				10179at7088.fasta
0	0	76	207	9				6971at7088.fasta
0	1	41	206	66	0.0	1.0		9304at7088.fasta
0	5	99	253	2	0.0	1.0		4077at7088.fasta
4	0	78	566	31				911at7088.fasta
0	2	313	733	88	0.0	1.0		853at7088.fasta
0	1	89	263	49	0.0	1.0		2271at7088.fasta
5	3	39	72	32	3.076923076923077	-2.076923076923077	0.14388866687459653	11010at7088.fasta
0	0	36	447	1				354at7088.fasta
1	0	36	28	8				15312at7088.fasta
7	5	119	203	27	2.388235294117647	-1.388235294117647	0.1429673496642596	6903at7088.fasta
6	3	59	209	116	7.084745762711865	-6.084745762711865	0.0062921854655183206	2719at7088.fasta
0	0	48	108	7				10189at7088.fasta
1	0	145	248	81				2980at7088.fasta
0	1	27	68	101	0.0	1.0		8973at7088.fasta
1	1	119	471	4	3.957983193277311	-2.957983193277311	0.3645904788036768	946at7088.fasta
0	0	26	77	1				11799at7088.fasta
1	1	42	109	4	2.595238095238095	-1.595238095238095	0.48443412452700374	10444at7088.fasta
2	0	54	172	11				7089at7088.fasta
0	0	155	390	65				1511at7088.fasta
0	0	112	224	26				3324at7088.fasta
0	0	232	149	46				5711at7088.fasta
0	5	1	58	26	0.0	1.0		14971at7088.fasta
2	5	113	292	112	1.033628318584071	-0.03362831858407089	1.0	3667at7088.fasta
0	0	13	198	3				5371at7088.fasta
0	0	64	209	6				5082at7088.fasta
6	7	231	147	150	0.5454545454545454	0.4545454545454546	0.38710832123744354	4953at7088.fasta
0	6	11	110	31	0.0	1.0		5075at7088.fasta
0	0	50	141	14				7911at7088.fasta
0	0	66	123	62				7361at7088.fasta
0	0	64	58	10				14343at7088.fasta
0	0	22	39	1				15195at7088.fasta
0	0	123	150	35				4602at7088.fasta
0	2	4	52	0	0.0	1.0		14894at7088.fasta
0	8	55	332	4	0.0	1.0		2714at7088.fasta
0	0	8	137	5				12820at7088.fasta
0	0	58	179	2				4418at7088.fasta
8	7	692	567	19	0.9364161849710982	0.06358381502890176	1.0	328at7088.fasta
12	11	67	285	86	4.640434192672998	-3.6404341926729984	0.0006478612982087048	2643at7088.fasta
0	4	153	261	53	0.0	1.0		6937at7088.fasta
0	1	47	76	1	0.0	1.0		11828at7088.fasta
0	14	126	520	54	0.0	1.0		1050at7088.fasta
1	2	113	204	57	0.9026548672566371	0.09734513274336287	1.0	4362at7088.fasta
1	6	60	331	6	0.9194444444444444	0.0805555555555556	1.0	2385at7088.fasta
5	32	701	1298	138	0.28931883024251065	0.7106811697574893	0.0049906608433977545	56at7088.fasta
2	0	128	233	10				4114at7088.fasta
0	0	39	159	4				9817at7088.fasta
1	1	201	412	25	2.0497512437810945	-1.0497512437810945	0.5493869336087498	980at7088.fasta
0	2	148	151	19	0.0	1.0		4502at7088.fasta
0	0	50	69	8				11221at7088.fasta
3	3	73	278	57	3.808219178082192	-2.808219178082192	0.11358609304226447	2797at7088.fasta
0	0	71	194	27				4379at7088.fasta
0	7	63	303	2	0.0	1.0		3128at7088.fasta
0	1	3	51	0	0.0	1.0		14512at7088.fasta
0	1	185	239	82	0.0	1.0		2223at7088.fasta
5	10	264	524	138	0.9924242424242425	0.007575757575757458	1.0	954at7088.fasta
5	21	116	543	20	1.1145320197044335	-0.1145320197044335	0.7945530948663186	509at7088.fasta
0	0	39	165	1				5761at7088.fasta
0	0	102	146	23				10530at7088.fasta
2	3	377	442	766	0.7816091954022988	0.21839080459770122	1.0	488at7088.fasta
0	0	24	51	0				12894at7088.fasta
0	3	117	120	30	0.0	1.0		6652at7088.fasta
0	4	27	153	16	0.0	1.0		7497at7088.fasta
0	0	17	107	6				12696at7088.fasta
0	6	79	240	34	0.0	1.0		3524at7088.fasta
0	0	49	83	21				11621at7088.fasta
0	2	51	206	38	0.0	1.0		4497at7088.fasta
13	4	81	243	5	9.75	-8.75	2.350059643968438e-05	2926at7088.fasta
0	1	63	178	55	0.0	1.0		5627at7088.fasta
1	0	58	200	17				4663at7088.fasta
1	0	58	68	2				13554at7088.fasta
8	11	62	109	20	1.278592375366569	-0.2785923753665689	0.6238110266901641	10553at7088.fasta
0	1	28	113	0	0.0	1.0		9952at7088.fasta
1	3	56	356	15	2.119047619047619	-1.119047619047619	0.4466449608877094	1929at7088.fasta
2	4	210	710	18	1.6904761904761905	-0.6904761904761905	0.6247973879837486	429at7088.fasta
1	6	13	51	147	0.6538461538461539	0.34615384615384615	1.0	13027at7088.fasta
0	0	61	73	211				6242at7088.fasta
0	2	34	41	42	0.0	1.0		16663at7088.fasta
9	9	61	333	596	5.459016393442623	-4.459016393442623	0.0009776628975749447	1180at7088.fasta
0	0	38	134	0				8371at7088.fasta
0	2	11	44	1	0.0	1.0		14655at7088.fasta
0	1	40	69	4	0.0	1.0		10973at7088.fasta
3	6	130	215	5	0.826923076923077	0.17307692307692302	1.0	4269at7088.fasta
0	0	37	34	3				15234at7088.fasta
0	2	46	123	5	0.0	1.0		9694at7088.fasta
0	0	119	71	70				11132at7088.fasta
0	0	47	84	10				12054at7088.fasta
0	0	57	131	13				10256at7088.fasta
0	6	78	177	2	0.0	1.0		4864at7088.fasta
0	0	41	39	4				14290at7088.fasta
0	0	35	83	4				13042at7088.fasta
0	0	34	141	357				4974at7088.fasta
0	0	102	346	68				2150at7088.fasta
0	1	50	200	1	0.0	1.0		4749at7088.fasta
0	0	19	55	14				14177at7088.fasta
5	3	70	425	29	10.11904761904762	-9.11904761904762	0.0025308690711726835	1943at7088.fasta
1	0	22	31	0				14916at7088.fasta
0	0	27	31	10				15500at7088.fasta
3	4	119	155	18	0.9768907563025211	0.02310924369747891	1.0	6680at7088.fasta
0	1	71	75	0	0.0	1.0		11490at7088.fasta
10	19	185	223	39	0.6344238975817923	0.3655761024182077	0.3341783978872978	4401at7088.fasta
1	0	117	280	3				2624at7088.fasta
2	0	88	199	15				3997at7088.fasta
1	5	211	735	41	0.6966824644549763	0.3033175355450237	1.0	393at7088.fasta
2	12	144	295	87	0.3414351851851852	0.6585648148148149	0.24337162471918178	1889at7088.fasta
1	3	131	175	1	0.44529262086513993	0.55470737913486	0.6391053195267625	5050at7088.fasta
0	0	40	65	23				15125at7088.fasta
0	0	93	187	37				6579at7088.fasta
19	12	90	243	61	4.275	-3.2750000000000004	0.0001612683585088532	3435at7088.fasta
5	3	75	74	10	1.6444444444444444	-0.6444444444444444	0.7197679190147488	10289at7088.fasta
7	10	194	438	41	1.5804123711340206	-0.5804123711340206	0.4255559396292429	526at7088.fasta
9	10	226	379	108	1.5092920353982302	-0.5092920353982302	0.4714352457779972	1501at7088.fasta
5	6	99	221	19	1.8602693602693603	-0.8602693602693603	0.3310132744890587	3860at7088.fasta
1	2	48	168	371	1.75	-0.75	0.534108737690895	10087at7088.fasta
1	12	126	321	103	0.2123015873015873	0.7876984126984127	0.12495329274815052	3516at7088.fasta
1	8	82	304	27	0.46341463414634143	0.5365853658536586	0.6914436211652908	2545at7088.fasta
15	14	157	416	78	2.8389444949954505	-1.8389444949954505	0.009788607372851168	1004at7088.fasta
2	9	50	180	5	0.7999999999999999	0.20000000000000007	1.0	8798at7088.fasta
0	0	7	25	1				16513at7088.fasta
0	0	67	167	25				8931at7088.fasta
3	8	128	394	177	1.154296875	-0.154296875	0.7360295777063833	1011at7088.fasta
4	6	209	257	97	0.8197767145135566	0.1802232854864434	1.0	2953at7088.fasta
5	6	374	220	70	0.4901960784313726	0.5098039215686274	0.3452007588802002	6129at7088.fasta
3	5	12	90	127	4.5	-3.5	0.07602312218217173	7994at7088.fasta
0	0	136	254	26				5107at7088.fasta
0	0	3	31	1				15805at7088.fasta
0	0	25	278	1				2936at7088.fasta
0	0	24	102	15				11518at7088.fasta
0	2	129	313	2	0.0	1.0		1678at7088.fasta
2	5	475	435	116	0.3663157894736842	0.6336842105263158	0.26994694317248213	1589at7088.fasta
0	0	92	212	69				5035at7088.fasta
0	0	97	90	14				7721at7088.fasta
0	0	21	94	32				11701at7088.fasta
0	0	139	257	39				2546at7088.fasta
0	7	140	538	77	0.0	1.0		1107at7088.fasta
3	16	111	490	50	0.8277027027027027	0.17229729729729726	1.0	1070at7088.fasta
0	0	50	145	0				7220at7088.fasta
0	0	68	221	31				5002at7088.fasta
0	0	37	66	8				14895at7088.fasta
10	9	97	254	26	2.90950744558992	-1.9095074455899201	0.033905987433211805	3722at7088.fasta
0	0	63	76	56				7681at7088.fasta
0	0	2	40	0				14664at7088.fasta
2	20	271	1062	209	0.3918819188191882	0.6081180811808118	0.2835901333750851	200at7088.fasta
2	1	302	267	77	1.7682119205298013	-0.7682119205298013	1.0	2754at7088.fasta
0	8	78	147	3	0.0	1.0		8264at7088.fasta
0	0	47	50	34				11950at7088.fasta
0	0	69	119	7				10549at7088.fasta
0	0	6	61	7				10963at7088.fasta
1	4	60	247	12	1.0291666666666668	-0.029166666666666785	1.0	5362at7088.fasta
0	1	78	249	80	0.0	1.0		2527at7088.fasta
2	1	97	171	14	3.5257731958762886	-2.5257731958762886	0.5561914429553217	5373at7088.fasta
0	0	32	119	34				11482at7088.fasta
0	4	29	62	0	0.0	1.0		13753at7088.fasta
2	2	41	76	38	1.8536585365853657	-0.8536585365853657	0.6149370071603371	11405at7088.fasta
1	3	97	277	114	0.9518900343642611	0.04810996563573888	1.0	2859at7088.fasta
1	1	273	445	67	1.63003663003663	-0.63003663003663	1.0	1256at7088.fasta
0	0	10	71	119				13065at7088.fasta
0	0	3	63	0				13617at7088.fasta
0	1	82	163	33	0.0	1.0		13032at7088.fasta
8	22	203	471	216	0.8437080161218092	0.15629198387819077	0.8392490126404544	2145at7088.fasta
2	2	103	574	38	5.572815533980583	-4.572815533980583	0.11448488987753443	566at7088.fasta
1	1	59	70	2	1.1864406779661016	-0.18644067796610164	1.0	11053at7088.fasta
1	0	96	319	520				2103at7088.fasta
19	16	93	220	40	2.8091397849462365	-1.8091397849462365	0.006648221204091274	4650at7088.fasta
0	0	44	127	1				8400at7088.fasta
0	0	42	246	1				3364at7088.fasta
0	0	37	122	36				8118at7088.fasta
4	1	2	110	186	220.0	-219.0	9.973158238336314e-06	3929at7088.fasta
1	0	63	171	1				5242at7088.fasta
13	28	258	755	51	1.3586655592469548	-0.35866555924695476	0.36563150763855756	263at7088.fasta
0	0	39	83	3				11764at7088.fasta
