Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
0	0	15	56	4				13465at7088.fasta
15	10	37	116	48	4.702702702702703	-3.7027027027027026	0.0006128378660931645	10062at7088.fasta
0	4	62	296	90	0.0	1.0		3817at7088.fasta
0	0	143	199	20				10308at7088.fasta
1	0	145	226	0				3219at7088.fasta
1	3	35	160	2	1.5238095238095237	-0.5238095238095237	0.5528966607710581	6754at7088.fasta
0	2	138	104	47	0.0	1.0		9265at7088.fasta
6	20	158	329	5	0.6246835443037975	0.37531645569620253	0.3919132772601882	2523at7088.fasta
53	8	87	118	164	8.985632183908045	-7.985632183908045	2.6869378969448287e-10	6525at7088.fasta
0	0	74	226	1				3855at7088.fasta
6	3	143	169	17	2.3636363636363638	-1.3636363636363638	0.31215322801182865	8691at7088.fasta
0	0	57	99	27				12426at7088.fasta
0	0	331	779	5				211at7088.fasta
0	0	22	140	1				8012at7088.fasta
0	0	21	76	461				8986at7088.fasta
0	0	34	98	5				11677at7088.fasta
7	6	57	240	215	4.912280701754386	-3.912280701754386	0.007115978436754975	2563at7088.fasta
0	0	106	246	8				5145at7088.fasta
0	0	16	72	0				12813at7088.fasta
0	0	12	40	1				14240at7088.fasta
1	0	169	292	21				1648at7088.fasta
5	3	77	145	12	3.138528138528139	-2.138528138528139	0.1372017741361153	6239at7088.fasta
0	0	14	76	0				12210at7088.fasta
1	7	131	336	33	0.366412213740458	0.633587786259542	0.4534308552388043	4180at7088.fasta
2	2	129	194	56	1.503875968992248	-0.5038759689922481	1.0	5873at7088.fasta
0	15	52	472	4	0.0	1.0		791at7088.fasta
2	0	282	214	439				2583at7088.fasta
0	3	28	27	20	0.0	1.0		15036at7088.fasta
0	0	54	126	35				11095at7088.fasta
1	0	73	119	1				7307at7088.fasta
19	2	241	363	306	14.309128630705393	-13.309128630705393	3.1637292818596746e-06	713at7088.fasta
0	2	45	132	5	0.0	1.0		6811at7088.fasta
1	0	316	457	43				2481at7088.fasta
0	0	54	86	1				9976at7088.fasta
0	0	46	91	58				7376at7088.fasta
0	0	89	248	4				3135at7088.fasta
0	0	69	353	4				2334at7088.fasta
0	2	63	74	25	0.0	1.0		13435at7088.fasta
0	0	38	165	13				9123at7088.fasta
0	0	14	157	432				1904at7088.fasta
0	0	26	97	21				13644at7088.fasta
1	1	106	107	18	1.009433962264151	-0.009433962264151052	1.0	8770at7088.fasta
0	0	422	456	332				356at7088.fasta
0	0	59	159	3				7200at7088.fasta
0	0	21	44	1				14844at7088.fasta
0	0	102	122	6				8659at7088.fasta
5	12	116	559	74	2.007902298850575	-1.007902298850575	0.19638897863509053	1123at7088.fasta
0	0	2	92	27				12094at7088.fasta
4	2	55	93	139	3.381818181818182	-2.381818181818182	0.20384065395974418	6987at7088.fasta
0	2	95	218	9	0.0	1.0		13193at7088.fasta
1	5	164	217	48	0.2646341463414634	0.7353658536585366	0.24561856620054462	3888at7088.fasta
2	0	39	118	10				8440at7088.fasta
0	0	58	224	12				3866at7088.fasta
0	2	78	270	88	0.0	1.0		1744at7088.fasta
2	3	141	166	21	0.784869976359338	0.21513002364066203	1.0	5424at7088.fasta
0	0	30	132	3				7853at7088.fasta
1	0	61	254	353				1131at7088.fasta
0	4	28	165	3	0.0	1.0		6347at7088.fasta
4	7	286	620	48	1.2387612387612386	-0.23876123876123856	0.749431789351793	550at7088.fasta
0	0	30	159	135				5066at7088.fasta
0	2	54	203	17	0.0	1.0		5767at7088.fasta
7	1	55	413	1862	52.56363636363636	-51.56363636363636	3.3595810892442147e-06	206at7088.fasta
1	5	35	153	2	0.8742857142857143	0.12571428571428567	1.0	5925at7088.fasta
0	2	267	172	72	0.0	1.0		9366at7088.fasta
0	7	90	265	225	0.0	1.0		1760at7088.fasta
1	0	64	149	18				7829at7088.fasta
0	4	21	113	151	0.0	1.0		5598at7088.fasta
0	0	110	273	31				3379at7088.fasta
0	6	39	99	127	0.0	1.0		10368at7088.fasta
0	2	103	233	2	0.0	1.0		3155at7088.fasta
0	1	121	440	299	0.0	1.0		430at7088.fasta
1	3	70	452	61	2.1523809523809523	-1.1523809523809523	0.4411106126843679	1625at7088.fasta
1	7	68	155	11	0.3256302521008403	0.6743697478991597	0.4412093505174971	9534at7088.fasta
0	0	24	34	0				15593at7088.fasta
13	8	371	221	143	0.9679919137466307	0.03200808625336926	1.0	2141at7088.fasta
0	4	53	171	11	0.0	1.0		6348at7088.fasta
0	0	18	34	10				14137at7088.fasta
1	1	50	113	39	2.26	-1.2599999999999998	0.5239467849223948	7431at7088.fasta
1	0	30	48	27				13467at7088.fasta
0	5	44	97	3	0.0	1.0		10565at7088.fasta
4	9	229	352	65	0.683163512857836	0.31683648714216395	0.5820094518171518	2804at7088.fasta
0	0	64	100	6				12905at7088.fasta
0	0	37	178	9				8402at7088.fasta
3	5	106	190	7	1.0754716981132075	-0.07547169811320753	1.0	6023at7088.fasta
1	0	51	148	14				12343at7088.fasta
0	0	253	463	88				2420at7088.fasta
3	1	101	85	15	2.5247524752475248	-1.5247524752475248	0.6278445953697913	9862at7088.fasta
0	0	47	63	27				13998at7088.fasta
13	4	41	64	300	5.073170731707317	-4.073170731707317	0.0070307017966598565	8248at7088.fasta
0	0	48	172	1				5173at7088.fasta
1	1	79	111	0	1.4050632911392407	-0.40506329113924067	1.0	8636at7088.fasta
0	0	188	303	4				1206at7088.fasta
6	5	269	539	62	2.404460966542751	-1.404460966542751	0.19574980636302702	829at7088.fasta
0	2	48	213	2	0.0	1.0		5048at7088.fasta
5	5	35	166	336	4.742857142857143	-3.742857142857143	0.023295014320721008	2618at7088.fasta
3	9	219	282	96	0.4292237442922374	0.5707762557077626	0.24680426908548012	5963at7088.fasta
0	0	7	23	0				13904at7088.fasta
0	0	19	72	6				11598at7088.fasta
0	1	11	108	204	0.0	1.0		5326at7088.fasta
8	5	160	229	23	2.29	-1.29	0.1612907469545081	5827at7088.fasta
0	0	35	60	8				14711at7088.fasta
2	3	33	125	38	2.525252525252525	-1.525252525252525	0.2921848807946737	7295at7088.fasta
1	0	115	238	39				2652at7088.fasta
0	0	59	106	120				9062at7088.fasta
0	5	22	109	2	0.0	1.0		8696at7088.fasta
0	0	53	102	0				10392at7088.fasta
1	0	35	71	10				13174at7088.fasta
0	3	126	278	17	0.0	1.0		2301at7088.fasta
0	2	119	271	4	0.0	1.0		3537at7088.fasta
0	1	1	71	15	0.0	1.0		11800at7088.fasta
8	7	80	238	48	3.3999999999999995	-2.3999999999999995	0.030372326021588854	3905at7088.fasta
0	1	18	171	59	0.0	1.0		4839at7088.fasta
0	1	144	301	43	0.0	1.0		1325at7088.fasta
0	0	39	100	9				10445at7088.fasta
8	11	226	249	26	0.8012872083668544	0.1987127916331456	0.815523704867297	4896at7088.fasta
0	0	27	89	17				11190at7088.fasta
0	4	125	279	9	0.0	1.0		1984at7088.fasta
1	5	19	77	2	0.8105263157894738	0.18947368421052624	1.0	13107at7088.fasta
7	9	160	565	71	2.7465277777777777	-1.7465277777777777	0.0627451551873554	851at7088.fasta
1	0	95	324	224				1947at7088.fasta
9	6	134	183	39	2.048507462686567	-1.0485074626865671	0.1920691723895177	9180at7088.fasta
6	13	61	131	507	0.991172761664565	0.008827238335434973	1.0	2055at7088.fasta
1	8	167	322	109	0.24101796407185627	0.7589820359281437	0.2841861812910995	1935at7088.fasta
0	0	22	122	0				8650at7088.fasta
0	0	15	160	14				7719at7088.fasta
5	16	98	362	27	1.1543367346938778	-0.15433673469387776	0.7867349230691247	2701at7088.fasta
1	9	68	175	322	0.28594771241830064	0.7140522875816994	0.2941145230399261	1846at7088.fasta
1	12	96	136	61	0.11805555555555554	0.8819444444444444	0.017672690664346413	7991at7088.fasta
0	0	30	53	43				14231at7088.fasta
6	9	132	381	79	1.924242424242424	-0.9242424242424241	0.2357481585469407	2054at7088.fasta
0	0	3	67	0				13010at7088.fasta
1	16	56	190	10	0.21205357142857145	0.7879464285714286	0.13221535496525397	9949at7088.fasta
0	0	125	122	6				9364at7088.fasta
0	0	15	31	1				16069at7088.fasta
0	0	391	260	50				4855at7088.fasta
9	9	216	666	10	3.083333333333333	-2.083333333333333	0.02363072434747781	765at7088.fasta
0	0	83	258	22				2750at7088.fasta
0	0	41	54	104				12193at7088.fasta
2	2	289	618	22	2.13840830449827	-1.1384083044982698	0.5965271715032914	318at7088.fasta
4	7	81	122	5	0.8606701940035273	0.1393298059964727	1.0	6074at7088.fasta
13	9	9	63	71	10.11111111111111	-9.11111111111111	2.9387458222599708e-05	12235at7088.fasta
0	0	77	234	4				3086at7088.fasta
1	0	40	85	4				10541at7088.fasta
0	3	21	127	51	0.0	1.0		8151at7088.fasta
7	11	112	168	28	0.9545454545454546	0.045454545454545414	1.0	9246at7088.fasta
7	5	37	106	59	4.010810810810811	-3.0108108108108107	0.03889664293556424	9205at7088.fasta
0	13	101	480	8	0.0	1.0		1053at7088.fasta
2	1	53	74	20	2.792452830188679	-1.792452830188679	0.573387186940966	12998at7088.fasta
4	6	122	134	21	0.73224043715847	0.26775956284153	0.75271703574096	7940at7088.fasta
0	0	313	266	67				3873at7088.fasta
3	1	252	209	47	2.488095238095238	-1.4880952380952381	0.6304298993121706	6644at7088.fasta
4	15	342	566	64	0.4413255360623782	0.5586744639376218	0.15769287036711038	357at7088.fasta
0	0	39	39	80				13326at7088.fasta
0	0	58	178	3				6720at7088.fasta
0	2	50	173	297	0.0	1.0		3911at7088.fasta
0	0	22	31	33				15123at7088.fasta
15	18	364	1162	200	2.66025641025641	-1.6602564102564101	0.006995273065722444	64at7088.fasta
0	0	54	87	14				11224at7088.fasta
0	1	59	150	61	0.0	1.0		10721at7088.fasta
0	2	83	284	5	0.0	1.0		4554at7088.fasta
5	7	240	364	67	1.0833333333333335	-0.08333333333333348	1.0	1575at7088.fasta
0	0	69	183	33				3827at7088.fasta
4	14	184	206	25	0.31987577639751547	0.6801242236024845	0.051273780978530206	4270at7088.fasta
9	17	87	234	116	1.4239350912778905	-0.42393509127789053	0.4938206388521361	2671at7088.fasta
0	0	61	101	1				10079at7088.fasta
1	2	72	375	68	2.6041666666666665	-1.6041666666666665	0.4127492310955562	1812at7088.fasta
3	15	323	512	144	0.3170278637770898	0.6829721362229102	0.08349886792791039	620at7088.fasta
0	1	106	249	21	0.0	1.0		2635at7088.fasta
0	2	54	95	5	0.0	1.0		11500at7088.fasta
1	0	20	39	15				14727at7088.fasta
3	1	75	129	9	5.16	-4.16	0.14936922374711292	7188at7088.fasta
3	5	135	135	8	0.6	0.4	0.722607244754127	5565at7088.fasta
0	0	131	280	9				2068at7088.fasta
1	4	19	152	7	2.0	-1.0	0.45695287186357075	7520at7088.fasta
0	1	80	302	219	0.0	1.0		2276at7088.fasta
1	0	14	128	5				9710at7088.fasta
0	4	26	164	40	0.0	1.0		4288at7088.fasta
0	2	230	375	46	0.0	1.0		1902at7088.fasta
0	0	111	152	3				7154at7088.fasta
1	4	55	230	17	1.0454545454545454	-0.045454545454545414	1.0	5302at7088.fasta
3	16	54	208	2	0.7222222222222222	0.2777777777777778	0.7731849510531719	7115at7088.fasta
2	5	86	113	9	0.5255813953488373	0.4744186046511627	0.7011402631594651	9926at7088.fasta
3	5	179	296	10	0.9921787709497206	0.007821229050279377	1.0	1827at7088.fasta
5	6	494	376	150	0.6342780026990553	0.3657219973009447	0.5455908970913654	2178at7088.fasta
23	14	157	151	29	1.5800727934485896	-0.5800727934485896	0.22517403752733778	5967at7088.fasta
0	0	48	98	22				10268at7088.fasta
0	2	50	122	23	0.0	1.0		8635at7088.fasta
11	45	185	880	245	1.1627627627627626	-0.16276276276276258	0.7175087872405712	126at7088.fasta
3	9	354	520	22	0.48964218455743874	0.5103578154425612	0.37928201160160935	504at7088.fasta
0	5	20	70	1	0.0	1.0		12607at7088.fasta
1	2	50	121	237	1.21	-0.20999999999999996	1.0	7970at7088.fasta
0	0	16	103	3				9475at7088.fasta
0	0	58	99	0				9830at7088.fasta
9	4	480	235	90	1.1015625	-0.1015625	1.0	7170at7088.fasta
0	9	77	240	0	0.0	1.0		3314at7088.fasta
2	3	27	93	2	2.296296296296296	-1.2962962962962958	0.3286144715667452	9286at7088.fasta
0	0	20	26	2				16293at7088.fasta
0	3	37	135	85	0.0	1.0		10239at7088.fasta
10	16	195	765	22	2.451923076923077	-1.451923076923077	0.045318221903980695	271at7088.fasta
1	0	34	312	0				1938at7088.fasta
0	1	69	374	994	0.0	1.0		145at7088.fasta
0	0	10	193	0				6853at7088.fasta
19	7	190	347	52	4.957142857142858	-3.957142857142858	0.00022254963784605776	2339at7088.fasta
0	1	20	140	1	0.0	1.0		6320at7088.fasta
0	1	48	119	3	0.0	1.0		6909at7088.fasta
0	0	31	58	0				12350at7088.fasta
1	0	49	70	6				11767at7088.fasta
0	1	44	182	8	0.0	1.0		8515at7088.fasta
0	1	50	245	70	0.0	1.0		4163at7088.fasta
1	3	151	109	25	0.24061810154525387	0.7593818984547461	0.3145578775897741	2788at7088.fasta
0	0	9	182	0				3767at7088.fasta
1	13	37	98	0	0.20374220374220375	0.7962577962577962	0.11791393631144192	11404at7088.fasta
1	2	17	93	9	2.735294117647059	-1.7352941176470589	0.4088264940034851	11313at7088.fasta
0	0	60	238	17				3641at7088.fasta
0	3	1	78	0	0.0	1.0		13109at7088.fasta
1	1	180	260	240	1.4444444444444444	-0.4444444444444444	1.0	1537at7088.fasta
0	12	53	169	27	0.0	1.0		6263at7088.fasta
11	6	115	554	288	8.831884057971013	-7.831884057971013	2.4805093184490168e-05	486at7088.fasta
8	20	140	465	19	1.3285714285714285	-0.3285714285714285	0.49717338663606514	796at7088.fasta
0	0	20	45	0				13790at7088.fasta
8	8	168	158	2	0.9404761904761906	0.05952380952380942	1.0	3390at7088.fasta
1	1	529	374	490	0.7069943289224953	0.29300567107750475	1.0	622at7088.fasta
0	0	91	146	4				8607at7088.fasta
2	4	211	202	65	0.4786729857819905	0.5213270142180095	0.4426998368325795	10259at7088.fasta
0	0	23	148	1				7147at7088.fasta
0	1	28	157	5	0.0	1.0		7108at7088.fasta
0	0	83	188	26				3956at7088.fasta
1	10	83	467	1	0.5626506024096386	0.4373493975903614	1.0	563at7088.fasta
0	0	28	90	5				11379at7088.fasta
1	6	49	218	0	0.7414965986394557	0.2585034013605443	1.0	4348at7088.fasta
8	12	361	1127	37	2.081255771006463	-1.0812557710064632	0.11696488079124295	139at7088.fasta
3	1	150	100	108	2.0	-1.0	1.0	8760at7088.fasta
2	3	64	72	162	0.75	0.25	1.0	13664at7088.fasta
0	1	14	63	2	0.0	1.0		14349at7088.fasta
0	0	56	88	75				7017at7088.fasta
0	1	52	404	17	0.0	1.0		989at7088.fasta
0	10	21	102	1	0.0	1.0		9564at7088.fasta
6	7	64	123	0	1.6473214285714284	-0.6473214285714284	0.3837964528213294	10066at7088.fasta
11	19	170	520	22	1.7708978328173375	-0.7708978328173375	0.13773347469316413	800at7088.fasta
0	0	23	90	381				7395at7088.fasta
0	1	34	107	4	0.0	1.0		9146at7088.fasta
1	0	10	45	1				14288at7088.fasta
3	12	79	183	43	0.5791139240506329	0.4208860759493671	0.5643238803738237	6032at7088.fasta
0	0	54	84	195				7288at7088.fasta
4	2	45	121	95	5.377777777777778	-4.377777777777778	0.05582745998131932	10573at7088.fasta
2	1	155	280	67	3.6129032258064515	-2.6129032258064515	0.2928955377718164	1955at7088.fasta
1	2	32	175	110	2.734375	-1.734375	0.402834008097166	7142at7088.fasta
0	7	73	198	11	0.0	1.0		4528at7088.fasta
0	3	2	48	119	0.0	1.0		15320at7088.fasta
1	9	59	205	4	0.3860640301318268	0.6139359698681732	0.6961314768004134	5392at7088.fasta
5	14	83	273	4	1.174698795180723	-0.17469879518072307	0.7823887209202484	2543at7088.fasta
0	0	41	184	3				5793at7088.fasta
0	0	1	24	2				16066at7088.fasta
0	0	49	95	4				12339at7088.fasta
1	1	84	123	23	1.4642857142857142	-0.4642857142857142	1.0	9835at7088.fasta
0	0	72	155	21				10153at7088.fasta
0	1	71	151	17	0.0	1.0		6325at7088.fasta
0	2	24	133	5	0.0	1.0		6769at7088.fasta
0	0	46	205	4				5650at7088.fasta
0	0	63	174	7				7283at7088.fasta
1	0	196	173	97				9999at7088.fasta
0	0	17	143	7				7459at7088.fasta
6	5	99	215	36	2.606060606060606	-1.606060606060606	0.1852446205677618	3658at7088.fasta
0	3	64	139	6	0.0	1.0		9121at7088.fasta
10	14	152	451	370	2.119360902255639	-1.119360902255639	0.0933438336328255	496at7088.fasta
35	11	53	40	42	2.4013722126929675	-1.4013722126929675	0.03910123776259785	12710at7088.fasta
1	2	73	233	12	1.595890410958904	-0.595890410958904	0.5614773102044218	7090at7088.fasta
0	1	21	159	4	0.0	1.0		6690at7088.fasta
0	0	48	118	3				11318at7088.fasta
0	0	62	120	93				7966at7088.fasta
1	25	422	710	88	0.06729857819905213	0.9327014218009478	0.00012914877907547453	385at7088.fasta
0	0	52	54	2				12504at7088.fasta
2	17	138	266	94	0.226768968456948	0.773231031543052	0.04314313358934646	5168at7088.fasta
0	6	28	103	2	0.0	1.0		11965at7088.fasta
0	0	23	49	0				12540at7088.fasta
0	0	13	102	4				10598at7088.fasta
1	0	27	48	10				14335at7088.fasta
0	0	80	232	16				4649at7088.fasta
0	0	19	42	6				15581at7088.fasta
0	0	107	123	14				7379at7088.fasta
20	15	168	241	92	1.9126984126984128	-0.9126984126984128	0.07529184207138186	3497at7088.fasta
0	1	68	156	4	0.0	1.0		4870at7088.fasta
0	0	80	176	33				7707at7088.fasta
0	3	17	92	12	0.0	1.0		13155at7088.fasta
0	0	29	105	28				12275at7088.fasta
0	0	32	145	0				7573at7088.fasta
0	5	31	135	41	0.0	1.0		8340at7088.fasta
0	0	185	234	28				6771at7088.fasta
1	2	36	79	5	1.0972222222222223	-0.09722222222222232	1.0	12842at7088.fasta
36	30	662	432	113	0.7830815709969788	0.21691842900302116	0.365613286932143	979at7088.fasta
0	0	7	50	2				14556at7088.fasta
0	10	46	180	19	0.0	1.0		6219at7088.fasta
0	1	55	154	2	0.0	1.0		8120at7088.fasta
5	7	171	333	30	1.3909774436090228	-0.39097744360902276	0.553749544916349	2999at7088.fasta
0	12	47	159	9	0.0	1.0		6620at7088.fasta
0	3	54	54	2	0.0	1.0		10906at7088.fasta
0	0	3	47	2				13411at7088.fasta
0	5	164	445	32	0.0	1.0		793at7088.fasta
0	0	68	199	37				3567at7088.fasta
3	2	277	425	324	2.3014440433213	-1.3014440433213	0.3897262193643948	2770at7088.fasta
2	3	157	160	35	0.6794055201698513	0.32059447983014866	1.0	5487at7088.fasta
0	0	30	41	2				13265at7088.fasta
2	10	44	282	15	1.281818181818182	-0.28181818181818197	0.6710491425561884	1273at7088.fasta
0	0	56	218	1				3964at7088.fasta
0	0	197	238	2				2791at7088.fasta
0	0	147	199	80				8006at7088.fasta
0	1	102	277	22	0.0	1.0		2762at7088.fasta
0	0	40	116	6				7904at7088.fasta
2	1	48	149	4	6.208333333333334	-5.208333333333334	0.1548271661336988	6077at7088.fasta
1	0	109	272	14				3131at7088.fasta
0	0	68	66	8				12096at7088.fasta
1	2	28	144	0	2.571428571428571	-1.5714285714285712	0.4213047068538397	6436at7088.fasta
0	1	43	180	56	0.0	1.0		3938at7088.fasta
0	0	27	100	4				13029at7088.fasta
5	2	140	295	17	5.267857142857142	-4.267857142857142	0.04103344654940725	2285at7088.fasta
0	0	84	161	12				7176at7088.fasta
2	3	69	97	3	0.9371980676328502	0.06280193236714982	1.0	10740at7088.fasta
0	1	121	126	3	0.0	1.0		7332at7088.fasta
3	1	148	163	13	3.304054054054054	-2.304054054054054	0.353095424819647	3479at7088.fasta
0	0	4	95	3				10179at7088.fasta
0	0	56	207	3				6971at7088.fasta
0	1	27	232	21	0.0	1.0		9304at7088.fasta
0	5	71	234	3	0.0	1.0		4077at7088.fasta
4	0	85	600	20				911at7088.fasta
0	2	344	693	128	0.0	1.0		853at7088.fasta
0	1	72	267	49	0.0	1.0		2271at7088.fasta
5	3	33	70	34	3.5353535353535355	-2.5353535353535355	0.11978001967405646	11010at7088.fasta
0	0	47	472	13				354at7088.fasta
1	0	28	31	3				15312at7088.fasta
7	5	111	218	14	2.74954954954955	-1.7495495495495499	0.11861311919814511	6903at7088.fasta
6	2	43	237	112	16.53488372093023	-15.534883720930232	0.00039343477380736266	2719at7088.fasta
0	0	47	96	13				10189at7088.fasta
1	0	142	281	42				2980at7088.fasta
0	1	30	74	101	0.0	1.0		8973at7088.fasta
1	1	96	391	0	4.072916666666667	-3.072916666666667	0.3577055885212378	946at7088.fasta
0	0	32	83	3				11799at7088.fasta
1	1	38	107	4	2.8157894736842106	-1.8157894736842106	0.4615599664523344	10444at7088.fasta
2	0	69	197	5				7089at7088.fasta
0	0	162	404	46				1511at7088.fasta
0	0	94	218	21				3324at7088.fasta
1	0	231	131	63				5711at7088.fasta
0	5	3	53	0	0.0	1.0		14971at7088.fasta
2	5	137	297	90	0.8671532846715329	0.13284671532846715	1.0	3667at7088.fasta
0	0	6	198	1				5371at7088.fasta
0	0	50	208	14				5082at7088.fasta
6	9	190	171	121	0.6	0.4	0.43160490694991666	4953at7088.fasta
0	6	14	137	28	0.0	1.0		5075at7088.fasta
0	0	49	162	25				7911at7088.fasta
0	0	79	134	63				7361at7088.fasta
0	0	45	62	12				14343at7088.fasta
0	0	22	46	4				15195at7088.fasta
0	0	156	132	22				4602at7088.fasta
0	2	4	61	0	0.0	1.0		14894at7088.fasta
0	8	49	321	1	0.0	1.0		2714at7088.fasta
0	0	9	121	0				12820at7088.fasta
0	0	41	210	0				4418at7088.fasta
8	7	677	574	43	0.9689807976366321	0.03101920236336786	1.0	328at7088.fasta
12	11	89	286	108	3.5056179775280896	-2.5056179775280896	0.005072209251348131	2643at7088.fasta
0	4	143	247	2	0.0	1.0		6937at7088.fasta
0	1	24	78	2	0.0	1.0		11828at7088.fasta
0	13	113	594	26	0.0	1.0		1050at7088.fasta
1	1	122	204	38	1.6721311475409837	-0.6721311475409837	1.0	4362at7088.fasta
1	6	73	270	10	0.6164383561643835	0.38356164383561653	1.0	2385at7088.fasta
5	32	590	1178	176	0.3119703389830509	0.6880296610169492	0.012178504073540403	56at7088.fasta
2	0	99	218	20				4114at7088.fasta
0	0	42	145	2				9817at7088.fasta
1	1	212	374	12	1.7641509433962264	-0.7641509433962264	1.0	980at7088.fasta
0	2	100	161	8	0.0	1.0		4502at7088.fasta
0	0	45	73	6				11221at7088.fasta
3	3	67	273	7	4.074626865671642	-3.0746268656716422	0.09994083257842827	2797at7088.fasta
0	0	58	205	3				4379at7088.fasta
0	7	51	279	0	0.0	1.0		3128at7088.fasta
0	1	194	271	57	0.0	1.0		2223at7088.fasta
5	12	293	554	53	0.7878270762229808	0.21217292377701924	0.7993384408121609	954at7088.fasta
5	21	148	528	12	0.8494208494208495	0.1505791505791505	1.0	509at7088.fasta
0	0	51	153	0				5761at7088.fasta
0	0	116	101	12				10530at7088.fasta
2	3	342	502	699	0.9785575048732944	0.021442495126705596	1.0	488at7088.fasta
0	0	22	60	20				12894at7088.fasta
0	3	88	82	131	0.0	1.0		6652at7088.fasta
0	4	22	171	1	0.0	1.0		7497at7088.fasta
0	0	21	107	9				12696at7088.fasta
0	8	57	256	14	0.0	1.0		3524at7088.fasta
0	0	67	85	3				11621at7088.fasta
0	2	44	189	32	0.0	1.0		4497at7088.fasta
13	4	78	219	4	9.125	-8.125	4.2024154967472566e-05	2926at7088.fasta
0	1	61	193	10	0.0	1.0		5627at7088.fasta
1	0	45	214	9				4663at7088.fasta
1	0	41	52	19				13554at7088.fasta
8	11	52	100	67	1.3986013986013985	-0.39860139860139854	0.6109659506721032	10553at7088.fasta
0	1	22	96	0	0.0	1.0		9952at7088.fasta
1	3	63	351	9	1.857142857142857	-0.857142857142857	0.4869331167912849	1929at7088.fasta
2	4	240	737	34	1.5354166666666667	-0.5354166666666667	0.6398335984074672	429at7088.fasta
1	6	5	55	144	1.8333333333333333	-0.8333333333333333	0.49833648136488773	13027at7088.fasta
0	0	36	92	212				6242at7088.fasta
0	2	40	49	14	0.0	1.0		16663at7088.fasta
9	9	53	312	587	5.886792452830188	-4.886792452830188	0.0006470902354816835	1180at7088.fasta
0	0	24	129	0				8371at7088.fasta
0	2	13	48	1	0.0	1.0		14655at7088.fasta
0	1	38	74	3	0.0	1.0		10973at7088.fasta
3	6	145	192	8	0.6620689655172414	0.33793103448275863	0.7377166480265804	4269at7088.fasta
0	0	34	43	4				15234at7088.fasta
0	2	37	134	2	0.0	1.0		9694at7088.fasta
0	0	112	72	56				11132at7088.fasta
0	0	35	79	8				12054at7088.fasta
0	0	60	124	0				10256at7088.fasta
0	6	65	169	9	0.0	1.0		4864at7088.fasta
0	0	35	42	1				14290at7088.fasta
0	0	21	69	20				13042at7088.fasta
0	0	44	138	368				4974at7088.fasta
0	0	137	334	20				2150at7088.fasta
0	1	53	234	1	0.0	1.0		4749at7088.fasta
0	0	14	58	13				14177at7088.fasta
5	3	66	404	30	10.202020202020202	-9.202020202020202	0.0024731247480673526	1943at7088.fasta
1	0	11	30	2				14916at7088.fasta
0	0	22	38	8				15500at7088.fasta
4	4	98	164	2	1.6734693877551021	-0.6734693877551021	0.4812016936699266	6680at7088.fasta
0	1	67	57	92	0.0	1.0		11490at7088.fasta
7	18	158	205	106	0.5045710267229254	0.4954289732770746	0.14712089324429445	4401at7088.fasta
1	0	105	270	2				2624at7088.fasta
2	0	89	165	4				3997at7088.fasta
1	5	166	717	98	0.8638554216867471	0.13614457831325288	1.0	393at7088.fasta
2	12	149	313	73	0.3501118568232662	0.6498881431767338	0.2430810930051336	1889at7088.fasta
1	3	136	162	3	0.39705882352941174	0.6029411764705883	0.6290010875028854	5050at7088.fasta
0	0	21	81	10				15125at7088.fasta
0	0	73	182	52				6579at7088.fasta
19	12	70	234	44	5.292857142857143	-4.292857142857143	1.9505444493928478e-05	3435at7088.fasta
5	3	53	84	14	2.6415094339622645	-1.6415094339622645	0.26684747285236265	10289at7088.fasta
7	10	207	396	40	1.3391304347826087	-0.33913043478260874	0.6081013523474628	526at7088.fasta
9	10	246	358	52	1.3097560975609757	-0.30975609756097566	0.6380208439168955	1501at7088.fasta
5	6	80	205	14	2.1354166666666665	-1.1354166666666665	0.3052665395279399	3860at7088.fasta
2	2	69	265	119	3.8405797101449277	-2.8405797101449277	0.19556928454491543	10087at7088.fasta
1	12	111	326	65	0.24474474474474475	0.7552552552552553	0.20056691000924307	3516at7088.fasta
0	7	88	289	57	0.0	1.0		2545at7088.fasta
13	14	129	479	77	3.4479512735326687	-2.4479512735326687	0.00316500763957156	1004at7088.fasta
2	9	56	165	1	0.6547619047619047	0.34523809523809534	0.7353722966830285	8798at7088.fasta
0	0	3	29	1				16513at7088.fasta
0	0	56	160	16				8931at7088.fasta
5	8	121	417	83	2.1539256198347108	-1.1539256198347108	0.18583517127479	1011at7088.fasta
4	5	180	220	215	0.9777777777777777	0.022222222222222254	1.0	2953at7088.fasta
5	6	361	209	56	0.4824561403508772	0.5175438596491229	0.34404979875097247	6129at7088.fasta
5	5	7	94	120	13.428571428571429	-12.428571428571429	0.0011689974887571911	7994at7088.fasta
0	0	123	237	12				5107at7088.fasta
0	0	1	22	0				15805at7088.fasta
0	0	11	252	0				2936at7088.fasta
0	0	15	79	7				11518at7088.fasta
0	2	112	285	0	0.0	1.0		1678at7088.fasta
2	5	443	457	134	0.4126410835214447	0.5873589164785553	0.45188876772928	1589at7088.fasta
0	0	81	200	48				5035at7088.fasta
0	0	108	101	10				7721at7088.fasta
0	0	19	92	38				11701at7088.fasta
0	0	211	247	13				2546at7088.fasta
0	7	108	456	72	0.0	1.0		1107at7088.fasta
